    8.3883    5.9827   -0.1357
    5.6945    9.7083   -0.1215
    7.9607    9.0328   -0.4600
   10.6477    3.6657   -0.7765
    7.2893    3.7913    1.9610
   10.5866    0.2229   -2.7771
   10.9572    0.0785   -1.5763
    0.2480   12.9242   -0.0228
    2.0557    6.7500    0.9164
    4.3845   11.6257   -0.4143
    1.0782    7.0426   -0.2530
   11.1097    2.1876   -2.1731
   11.0497    1.6804   -1.6815
    7.8413    9.2239   -0.7366
    8.9869    0.0920    1.7321
    9.4544    1.8913    0.4059
    8.8555    0.7779    0.8571
    2.7090    6.9269    0.1130
    9.1541    1.0310    0.5388
    3.0786    6.4956    0.7783
   10.8263    2.4273   -1.1723
    4.6327    6.7188    0.2405
    8.9726    8.2034   -1.0661
    6.2586    6.4655    0.1154
    7.7438    4.6629    0.3894
    8.8491    1.1852    1.7727
   10.4109    4.4239   -0.6705
    7.6411    8.2811    0.0269
   10.9155    2.4495   -1.3235
    8.8629    1.6975    2.5196
    5.9020    5.9530    0.1562
    7.5701    3.6485    0.6046
   11.1214    1.9764   -2.0610
    5.9347    5.9355    0.1846
    9.8990    6.6797   -1.9797
   10.3333    4.6766   -2.3891
    0.6593    9.6768    0.0278
    6.5838    5.7690    0.1144
   10.7851    4.3688   -1.1545
    3.2655   11.9706    0.1703
   10.3098    5.3180   -1.0257
    8.9911    0.4696    2.4139
    0.1511    7.7290   -0.7057
    6.3727    5.9802    0.0882
    4.4337    6.1743    0.7678
    5.4833    5.7706    1.8517
    0.2653    7.4240    0.0120
    7.9420    3.2488    1.9706
    4.8303    8.4129   -0.1759
    8.4451    1.9817    1.7019
    9.3522    6.9104   -0.7989
   10.7172    2.4319   -0.5995
    7.4395    4.4669    0.5247
    7.7588    9.0824   -0.5883
   10.9554    0.7313   -1.8295
    8.9957    3.4309    0.2505
    9.6718    6.9990   -2.3951
   10.9973    2.1102   -1.9209
    7.4411    6.2077    0.0327
   10.4983    0.8503   -0.3503
    0.0553   10.4899    0.6652
    3.6149    6.9424    0.2519
    6.9591   10.0697   -0.2409
    4.8358    7.0477   -0.1496
    1.9784    7.2202    0.3215
    0.4221   12.9693    0.3077
    6.0012    4.9240    1.4076
    2.5643   10.4078    0.0833
    8.3835    6.0325   -0.3787
    7.1382    5.5437    0.2471
    1.4092    8.2258   -0.5875
    7.0101    4.2304    2.6998
    2.2140    7.1333    0.4785
    0.1169   13.0020    0.0729
    3.6992   10.3290    0.2533
    2.0443    8.6228   -0.6344
    6.5157   11.0417   -1.3071
    8.3166    3.7884    0.4005
    9.0542    3.5987   -0.0571
    7.0302    5.5587    0.1341
    7.2483    9.8963   -0.7245
    8.2438    6.3954   -0.0063
    3.8335   10.0269    0.2759
    9.1992    0.3714    2.6605
    5.0216    9.5857    0.2221
    4.5476   11.1489    0.0068
    0.5771    7.8964   -0.8308
    8.7352    6.0845   -0.1999
   10.7236    0.9484   -0.6143
    7.0589    4.7221    0.6466
    4.6697    7.8260   -0.1580
    5.6743   11.2132   -0.7473
   10.8388    1.5554   -2.1441
    0.8954   10.9355    0.5175
    6.3214    7.0544    0.0162
    1.1772    8.2939   -0.6317
    7.6294    4.0290    2.5861
    4.2779    9.2756   -0.2184
    9.7872    6.7294   -2.6032
    1.2893    8.0483   -0.5435
   10.8733    1.1734   -0.8531
   10.4185    4.6060   -0.7888
    4.3335    6.4759    0.4388
    6.1483   11.1954   -0.5967
    4.4123   10.0615    0.4606
    0.9492    8.9833   -0.6563
    7.2904   10.5367   -1.4357
    4.5556   10.4508    0.2090
    4.1171    6.4100    1.4107
    8.6251    2.3615    0.8276
   10.5896    4.8283   -2.1754
    3.4073   11.2291    0.4154
    9.5856    7.0396   -1.3517
    5.9595   10.0799    0.1461
    7.5689    3.6500    1.1496
    0.5237    8.6225   -0.8911
    5.6291    7.1764   -0.2446
    0.6741   12.8487    0.0594
    5.4765    5.7214    0.9240
    2.5043   11.5635    0.5025
    9.4412    3.4886    0.0365
   10.5208    4.2317   -2.6959
    1.4172    8.8425   -0.6442
    4.8055    9.7780   -0.0804
    0.3217    8.2362   -1.1893
    8.2407    7.2552   -0.1221
    2.9150    6.7880    0.3335
    5.3540    9.3512    0.1837
   10.7208    0.4990   -0.7419
   10.0921    6.1922   -1.9341
    9.5777    1.2415    2.8735
    9.4218    0.9031    2.4562
    3.7719    9.5308    0.2761
    5.2335    7.9084   -0.1814
    6.7713    7.4526   -0.2226
    0.1153    6.8372   -0.0414
   10.4375    5.3795   -2.6487
   10.9532    3.1953   -1.1609
    7.1649    8.9217    0.1804
    8.8674    7.9819   -1.3138
    6.7861    4.8050    0.7012
    9.3435    0.4025    0.8656
   10.0653    5.9842   -1.1729
    0.3805   10.2385    0.2063
    7.2225    9.2192   -0.2179
    4.5282   12.0200   -1.1153
    6.9020   10.3792   -0.7525
    3.8639    8.6680   -0.1087
    8.7004    2.0793    2.1935
    6.2719    4.7810    1.6561
    8.7332    0.9501    1.0876
    2.1444   11.6584    0.7748
    2.5481    9.4302   -0.1214
    7.3500    3.9690    1.2533
    1.3697    8.4800   -0.6034
    4.9065   12.0103   -1.1566
   10.8354    2.6473   -1.1361
    5.2119   10.8718   -0.2538
    2.9512   11.6183    0.3738
    4.2141   11.9077   -0.2952
    0.0442   12.9528    0.2855
    6.6033    8.6839    0.0833
    9.9369    6.3233   -0.8591
    9.7748    6.5071   -1.6567
    0.2077   10.3455    0.4868
    2.0307   11.3413    0.6586
    8.4550    2.5377    1.8476
   10.5109    4.2407   -2.6455
    7.9071    3.2298    2.8517
    8.6843    2.4318    2.6485
    7.2837    4.2201    2.5769
    6.5221    4.8367    1.0785
    7.0877   10.5634   -1.3350
    1.8267   11.3041    0.6705
    4.0112    7.2738   -0.1730
   10.9196    2.2890   -2.3326
    5.6107    5.1521    1.7480
    0.5168   10.0974    0.4275
    5.4131    5.3921    2.1116
    8.6701    6.2387   -0.3527
    0.1487    8.0392   -0.8774
    4.5780   12.0198   -0.6669
    0.2482    9.3718   -0.8206
   10.0613    3.9702   -0.2490
    6.7816    6.1039    0.0447
   11.1662    0.6207   -1.6356
    3.0475    6.9567   -0.1034
    2.9727   12.3563   -0.2369
    8.1622    8.6021   -0.4740
    9.8645    2.2635   -0.0266
    2.4123    6.6019    0.5723
    9.1644    7.7640   -1.8016
   10.0695    2.6777   -0.2561
   10.6658    4.5475   -1.3077
    3.2548    7.1887   -0.0134
    9.8990    0.9562   -0.0039
    8.6185    1.5500    1.4862
    3.4295   11.4441    0.4294
    5.7797    5.1200    0.6344
    1.8509   12.8305   -0.1338
    1.3628    8.2935   -0.6693
    8.2523    2.7817    2.6734
    2.1976   10.9662    0.6985
   10.4731    4.0952   -0.6590
    4.4791    8.2795    0.1900
    0.5327    8.4924   -0.9639
    9.0731    7.1892   -0.2604
    8.2196    2.3066    1.6818
    6.5266    4.7008    1.0296
    5.0132    8.8191   -0.0708
    7.6662    7.3147    0.0089
    9.9182    6.7996   -1.4226
    5.9180    7.2347   -0.1163
    8.5334    8.2665   -0.7296
   10.3824    2.5810   -0.2497
    6.3684   10.4345   -0.0241
    3.5609    7.7883   -0.2323
    9.1890    0.0530    2.0393
    1.6345   11.3745    0.6083
    5.5878    9.5118    0.5614
    9.6158    0.7513    0.3515
    8.5842    7.3837   -0.1832
    8.5758    2.2608    2.2719
    8.8079    8.0317   -0.5170
    2.9250   10.2766    0.5003
    2.6375   10.9849    0.4699
    0.6023   10.7076    0.5278
    3.3682   11.1152    0.6223
    8.2090    3.6198    0.5701
   10.8009    3.6290   -0.8979
    0.7427    6.9488    0.0355
    8.8048    6.2573   -0.1508
   11.0646    1.0875   -1.7165
   10.3988    0.7166   -3.0318
    9.0832    0.0876    1.6451
    2.9828   10.0957    0.1000
    1.6762   12.5062    0.2372
    5.0299   11.7061   -1.2660
   10.8640    3.6023   -1.4065
    7.9527    3.0654    1.3485
    1.2385    7.7014   -0.6974
    4.0369   11.6564    0.0231
    8.6070    2.5443    0.5389
    6.5049    6.6231    0.1261
   11.0976    1.0664   -1.7488
    8.5612    1.8471    1.0439
    9.8494    0.3443    3.1413
    1.5903    7.6685   -0.4547
    4.6205    6.6656    0.2151
    9.3608    5.5190   -0.3678
    6.0880   11.3111   -1.4260
    9.9829    3.5477   -0.1963
   10.5045    3.9963   -0.6691
    6.1640    5.1355    0.7112
    9.1027    5.2657   -0.2497
    7.8765    3.5045    0.8481
    2.7186    6.7116    0.7723
    6.7254    5.1543    0.4870
    0.9641   12.3662    0.6852
    2.8667   10.9211    0.6178
    1.3052    7.9087   -0.7456
   10.4933    4.4488   -0.8617
    5.4513    5.8254    0.5794
    9.9895    5.8392   -1.1117
    5.6247    9.3822    0.3613
    6.6425    4.7444    1.9650
    9.3967    1.4985    2.9147
    6.2166    5.5139    0.6090
    5.7601    6.8822   -0.1968
   10.1319    5.2091   -2.2724
    6.2029    9.4676    0.2025
    8.1617    8.8098   -0.2544
    8.5350    4.5000   -0.1015
    6.4429    5.7361    0.3125
   10.9718    2.3187   -1.5210
    3.2070    8.1390   -0.5458
   10.9202    2.3496   -2.1951
    6.3884    5.1367    1.2616
    2.6796   11.9241    0.3850
    6.6977    6.0367    0.0291
    7.9545    3.8386    0.2559
    8.8206    0.9075    1.5815
    4.9281    8.2445   -0.0884
    5.9254    9.0287    0.0297
    4.9305   10.9904    0.1469
    0.6506    9.1694   -0.7313
    6.6574    4.3630    1.2459
    8.7697    0.9599    1.5321
    1.6821    7.9666   -0.7434
    7.6557    3.8203    0.6819
    5.1005    6.0364    0.6024
    4.0669   11.4175    0.1680
   11.1311    1.2320   -1.7995
    6.5237   10.0465   -0.2387
    8.8956    0.5753    1.6043
    9.3280    0.3552    2.6210
    5.1066   10.9296    0.3628
    1.9851   10.9458    0.5435
    0.8512    8.5995   -0.7203
    1.5489   13.0370   -0.1723
    3.5627    8.8485   -0.2324
    7.5181    5.0648    0.0561
    2.6936   10.1068    0.0762
    6.0003   11.1896   -1.2248
    4.7810    5.6913    1.9099
   10.2958    1.4020   -2.6389
    8.0210    9.5350   -1.5937
    6.0145   10.9162   -0.5853
    9.0321    7.1782   -0.2531
    8.4888    2.2209    1.0541
    5.7956   11.0927   -0.4286
    6.7763    7.1973    0.1388
    3.8261   11.8102   -0.3528
    2.9108    8.0234   -0.5785
    1.2986   11.4379    0.9229
    4.2987    9.3718    0.1255
    8.8634    1.3380    0.6635
    9.1455    7.7936   -2.0577
    0.2714    7.3823   -0.6547
    0.3526    7.2224    0.0849
    6.3953   10.2643   -0.2433
   10.9505    1.6067   -2.0075
    4.2216   11.2813    0.3624
    7.6389    5.6231   -0.1365
    7.5287    3.5385    1.9543
   10.7094    3.9786   -0.5911
   10.1974    2.3604   -0.0656
   10.1233    1.4861   -0.3894
    4.1708    8.2729   -0.2256
    3.9957    7.3011   -0.3302
    6.3139    5.5250    0.3766
    7.8981    8.7444   -0.3242
   10.5762    5.3543   -1.8903
    9.7010    7.1182   -1.6117
   10.9359    2.6704   -2.2027
    3.6153   10.5706    0.3296
    8.2443    2.6581    1.0753
    7.8455    7.7105   -0.0699
    7.6035    3.9234    0.7021
   10.7180    2.5366   -0.6315
    0.7304   12.9084   -0.1888
    4.8799   11.1279   -0.1567
    5.3383    5.6624    1.0199
    1.5318    9.5052   -0.3591
    5.6056   11.3072   -1.1389
    9.8154    7.0100   -1.1745
    6.4496   10.2407   -0.4348
   10.5868    5.4853   -2.0420
    8.8172    1.1820    1.4707
    2.1085   11.5878    0.7513
    8.6368    1.2843    1.4839
    0.7478    9.7390   -0.2575
    4.2753    6.2524    1.3395
    2.6751    6.7744    1.1510
    6.9836   10.3012   -1.3834
    4.6824    6.0215    1.7969
   10.1869    4.8103   -0.6929
   10.1625    1.6057   -0.3019
    3.5253    7.5396   -0.4336
    1.8202    7.1564    0.3595
    2.6493    9.1862   -0.1165
    8.0228    9.2035   -1.0807
    8.2569    5.3205    0.1995
    6.6754    6.6950    0.0974
   10.2319    5.8447   -1.2358
   10.5790    4.0079   -0.7631
    4.3027    6.0196    1.4613
    9.4727    0.7057    2.6651
    4.8214   10.9779    0.1397
    5.7999    5.5805    0.7593
    0.2563   11.4683    1.0577
    0.2691    7.9574   -1.0297
   10.3717    2.3578   -0.4084
    1.0181    9.0854   -0.5917
    9.7533    0.2425    0.3546
    4.0887    8.9701    0.0083
    5.1434   11.5731   -1.1529
   10.4869    1.1236   -0.3305
    4.0710   12.3626   -0.7652
    9.1790    7.9223   -2.1678
    9.7313    3.3440    0.1065
    3.9565    8.9589   -0.1264
    4.7242    6.0392    1.5571
    2.5803    7.5157   -0.5769
   10.9358    1.4294   -1.9729
    7.5140    5.0340    0.3687
    7.9634    2.6007    1.1020
    6.4871   10.4283   -0.4548
    9.2691    1.8267    0.4940
    5.4997    5.6312    1.5886
   10.0666    1.6848   -0.1708
    8.9395    0.4090    1.7329
    9.1330    0.7285    0.6403
   10.6112    3.1321   -2.6643
    8.5030    8.7652   -1.5051
    5.3676    8.6858    0.2269
    7.4178    7.6446    0.1068
    4.4378    6.0916    1.7740
    8.2404    4.8110   -0.1110
    3.1786    6.8524    0.9416
   10.9995    2.0637   -2.3591
    8.3256    8.8614   -0.7784
    0.0820   10.8015    0.7463
    7.6387    4.0961    0.6207
    5.5721    5.6746    2.0226
    3.4904   11.9986   -0.6524
   10.2686    5.2058   -2.0189
    5.6651   11.4996   -0.6247
    1.7739    8.5321   -0.6417
    3.7351    6.2366    0.8439
    2.7216   12.3757   -0.2014
    1.0797    9.3230   -0.5174
    1.1323   11.7294    0.7686
    3.6877    6.3653    1.3618
    6.3969    8.7388    0.2267
    7.9258    5.8450   -0.0865
    9.5296    2.0364   -0.2277
    8.2839    4.2529    0.4422
    8.3183    7.3412   -0.1697
    8.5224    8.6106   -1.2632
    3.3363    8.5414   -0.4614
    0.8587    9.7854   -0.1676
    5.2062    8.4912   -0.1105
    1.0235   12.1206    0.3813
    8.5106    7.5918   -0.2480
    9.0956    4.1270    0.2153
    8.9559    0.9800    1.4486
    8.3395    2.5281    1.1072
    7.1896    4.3909    0.5882
    1.4247   10.5199    0.3419
    9.4307    0.2039    0.4192
    0.2264   11.5549    1.0083
    8.9738    2.5160    0.6600
    7.2080    5.2882    0.0889
    6.4958    4.7079    1.7138
    3.0203    8.6290   -0.3065
    5.3445    5.4442    2.1578
    4.8055    5.8532    1.2759
    5.8194   11.4764   -1.3630
    7.5499    3.6309    2.2942
    0.2445   11.6468    0.9369
    8.3136    3.0570    2.8203
    6.0121    6.0301    0.4250
    6.5554    5.2505    0.5769
    5.4129    5.6921    1.2761
   10.2629    0.7568   -0.4611
    0.3858    6.9415    0.0543
    8.7747    0.9097    1.6686
    6.6257    6.8376    0.1000
    5.4519   10.9278    0.0985
    5.4168    8.1042   -0.1340
   10.6278    3.9682   -2.1381
    5.7493    8.7727    0.1895
   10.9367    2.6830   -0.8951
    7.3930    3.9261    1.1606
    4.1557    6.7652    0.1675
    2.4584    9.3061   -0.3636
    8.9847    0.2499    1.2314
    9.7570    7.1924   -2.0425
    3.5586   10.9238    0.5079
   10.5210    2.6940   -2.6075
    7.2965    3.8990    2.0139
    6.3700    9.7333    0.0274
    4.5461    6.0751    0.7098
   10.6926    0.9173   -0.6028
    2.1198   10.1944    0.2917
    4.4177    9.7022    0.2561
    9.7853    0.2545    3.0056
    3.5895    8.4432   -0.2837
   10.4761    5.1664   -1.2891
    3.5241    8.7591   -0.3960
    9.3374    1.5353    2.7609
    8.2797    3.0905    0.7830
    8.8338    8.5054   -2.0908
    2.1064   10.4411    0.4653
    5.5467    7.1294    0.0262
    9.3178    7.2579   -0.4680
    2.2315    7.3883   -0.1697
    5.3522   10.3142    0.3056
    9.1285    7.5832   -0.7094
    8.8139    8.0376   -0.5811
    2.1334   11.3209    0.6789
    4.1585    6.6707    0.4002
    9.4463    2.2088    0.3865
    9.3937    3.2556    0.0299
    9.0038    1.8052    0.3992
    5.7957    6.4932    0.1490
    2.3247    9.0457   -0.3571
    7.8917    3.1232    2.3316
   10.0299    0.3520    0.0281
    8.3556    1.9829    1.8982
    5.7779    5.3527    1.6046
    1.7729    9.1396   -0.6385
    1.6694    7.6492   -0.1069
    0.0723   11.8984    1.0827
    3.7811    9.4338    0.1141
    1.9423   10.7074    0.4805
    8.8803    5.8071   -0.2741
    4.3455    9.0843   -0.1306
   10.3037    4.9620   -2.0590
    3.0584    8.9092   -0.4654
   10.4092    3.4804   -2.7605
    9.3066    7.4524   -2.4055
    5.2378    7.9422    0.0172
    7.7871    9.3934   -1.0781
    7.9597    3.2436    0.7478
    4.2223    7.0513    0.0938
   11.0648    2.3335   -1.3305
    8.1703    8.5220   -0.3937
    7.7460    3.5562    2.5780
    6.8051    8.9852    0.1973
    9.3423    4.1906   -0.0222
    2.5103    7.1222   -0.0114
   10.8567    2.5815   -2.2104
    3.7747   10.1478    0.3784
    5.3751    5.7222    0.9429
    4.9564    6.5309    0.1141
    5.6581    6.0060    0.5282
   11.0258    2.4749   -1.4083
    7.2400    3.9200    0.8865
    2.5779   11.6429    0.8023
    8.0363    6.5101   -0.0513
   10.4469    0.9788   -2.8867
    1.7625    9.7249   -0.2098
    9.9632    4.2371   -0.2865
    7.5631    3.6691    1.9926
   10.7890    3.9599   -1.6305
    7.4813   10.0041   -1.6634
    5.8204    7.1339   -0.2027
    2.0002    9.3583   -0.4815
    8.8314    3.1740    0.3660
    9.9433    5.0907   -0.5502
    5.7234    7.5499    0.0025
    1.6562   10.6793    0.3551
    5.4219    5.8423    1.6765
    3.8164    6.6604    0.6038
    3.3387    6.0033    1.3098
    0.7956   10.7395    0.5158
    4.1410    6.1750    1.0427
    7.7965    6.8280   -0.1531
    4.5672    7.3946   -0.1596
    0.3261    9.8197   -0.0913
    6.3218    4.9268    2.3316
    0.2829    7.4347   -0.5257
    6.1109    6.4790    0.0440
    7.4398    8.5166    0.2027
    9.4382    6.3953   -0.5642
    1.7537    7.2631    0.0714
    7.9587    9.1885   -1.1722
    3.2926   11.0191    0.5549
    5.7060    5.4561    1.0418
    8.6712    1.6005    1.2550
    8.9389    2.0487    0.8322
    3.8864   11.0493    0.4943
    7.6885    3.4560    0.8517
    5.0872    6.0859    1.1481
    9.6407    2.0868   -0.0481
    7.4908    5.8964    0.0371
    9.1223    0.8281    2.2893
    2.3768    7.1926   -0.0877
    5.8352    7.0425    0.0421
    3.5467    9.4470    0.1820
    0.1025   13.0879    0.0728
   11.0137    1.5597   -1.2532
    3.9826    8.5096   -0.2348
    0.0333    7.9171   -0.9133
    8.5495    1.4657    1.0273
    8.4682    7.3894   -0.3218
   10.3083    2.1863   -0.6751
    4.3888    8.7435   -0.4566
   10.5509    5.5076   -1.2756
   10.4478    1.0592   -0.2972
   10.2839    2.8790   -0.4034
   10.8006    3.3692   -1.4846
    5.7335   10.0649    0.1127
    9.4954    6.6083   -0.7827
   10.9298    1.2113   -1.0948
    4.5922    8.3859   -0.0191
    1.7484    7.6057   -0.3541
   11.0302    1.6955   -1.1022
    6.6361    4.6930    1.5317
    6.8974    4.6236    0.7898
    7.8694    8.2627   -0.1088
    1.9303   11.5153    0.8372
    4.3620    6.9171   -0.1516
    9.9331    3.2841   -0.2983
   11.0083    1.1958   -1.0578
    2.3009    7.0869    0.2669
    6.7045    5.2523    0.4052
    1.3867    8.1197   -0.7322
    0.1460   11.4842    0.9059
    7.3306    5.3414    0.1917
   10.1920    6.0424   -1.3171
   10.3997    5.6481   -1.5347
    7.2609    4.6768    0.5213
    6.7977    9.8597   -0.2372
    4.7288    6.4541    0.0911
    5.8993   10.9431   -0.9866
    0.4801   11.6690    0.9955
   10.1342    4.7751   -0.3468
    8.7775    2.4601    0.3482
    1.2982   10.5298    0.4457
    8.2791    3.5865    0.2727
    8.7799    5.8678   -0.2184
    5.6857    9.1084    0.0059
    7.4466    4.0402    0.7066
    8.3036    2.5891    2.0266
   11.0079    4.2223   -0.8840
   10.5950    3.8115   -2.7496
    9.0480    1.1349    0.8029
    8.7098    1.7165    1.7939
    5.3691    6.0437    0.4637
    4.7834    8.9953    0.1370
    3.2569    6.9246    0.1342
    1.1236   11.6528    0.8471
   10.5192    0.1359   -0.9620
    4.5445    5.8907    1.5927
    6.5892    7.8725    0.1109
    4.5446    8.5630    0.0060
    4.6418   11.7754   -0.7515
    2.4727    8.7304   -0.4659
    5.8316    6.3624   -0.0137
    7.0872    4.2141    0.8588
    9.0230    0.9716    1.0482
   10.2660    4.5201   -0.6721
    0.0632    6.8955   -0.1299
    8.1589    5.6474    0.1826
    2.5774    7.3857   -0.1973
    2.1902   10.5436    0.4782
   10.2896    1.3853    0.2338
    6.0578    5.7555    0.3831
    2.2868    9.1786   -0.4547
    8.9630    8.0493   -0.5456
    7.0512    9.6808   -0.2122
   10.4753    3.5526   -0.5800
    6.0736    6.4081    0.1117
    8.8721    2.2484    0.8160
    4.9589   11.6790   -0.8157
    5.5576    5.3701    2.1942
    5.7281    9.3356    0.0501
   11.0446    0.7254   -1.1843
   10.0232    5.8181   -0.9100
    9.2874    7.5213   -1.9941
    9.5226    1.4866    0.3116
    4.2629    7.7808   -0.3558
   10.9739    0.4678   -1.7489
   10.2564    5.6563   -1.0213
   10.8452    0.8961   -2.8773
    7.9808    5.2344   -0.1334
    9.1853    6.3244   -0.4146
   10.0348    5.8472   -2.1873
    1.5264    8.8019   -0.5759
    8.2064    3.2214    2.6804
    9.8752    1.2626   -0.1497
    9.4713    4.8539   -0.4262
    8.6652    2.5178    2.8716
    4.1616    8.7074   -0.2644
    2.8030    8.1980   -0.6543
    8.5750    4.9148   -0.1150
    2.5870    7.2433   -0.1949
    2.7269    7.4514   -0.0449
   10.9670    1.8200   -1.5709
   10.2859    5.8451   -1.9795
    9.5205    4.1396   -0.1714
    6.7675    4.7309    0.8180
    1.8667   11.4793    0.7533
    2.6805    6.9865    0.7729
    9.5943    3.8736   -0.0068
    7.6277    6.6116    0.0052
    7.6785    3.5013    0.8486
    6.1649    4.8315    1.7290
    4.3335    8.4715   -0.0291
    2.9484    9.9976    0.2003
    2.2028    7.8328   -0.6233
    6.8844    5.0560    0.4260
    4.7626    7.8158   -0.2653
   11.0289    2.6924   -2.1868
    9.4001    5.5574   -0.2032
    8.9530    0.2713    1.0239
    2.8485    7.4776   -0.0351
    9.1415    8.0053   -1.5378
   11.0471    0.7570   -1.3328
   10.7652    1.6974   -3.0109
    0.7027   10.3697    0.1568
    5.6041    7.9421   -0.0794
   10.5529    4.3081   -1.0271
    1.3888   12.4934    0.3446
    7.4559    5.9719   -0.0762
    9.3689    0.7222    2.7007
    1.8474   12.2716    0.5359
    0.3301    9.6526   -0.1472
    6.1534   10.3226   -0.1868
    3.9097    8.5499   -0.3021
    8.4834    8.1857   -0.4293
    4.1635    7.7391   -0.2639
    9.8783    6.3332   -2.5923
    9.6602    7.0416   -2.4556
    5.6397    5.8999    0.1880
   10.6687    0.7640   -2.4113
    0.1124    8.2812   -0.8267
    7.5426    3.9877    0.9753
