450.888	401.34	657.549	531.575	634.756	413.711	476.409	455.477	546.357	490.475	501.883	500.46	409.629	474.919	480.443	482.302	434.106	458.123	508.266	508.127	412.76	694.809	351.64	410.162	505.495	452.115	392.526	677.214	579.012	376.371
106.127	114.516	151.568	119.953	135.119	112.79	122.985	106.277	73.5405	119.673	112.939	76.9147	37.8277	114.568	147.672	98.1456	78.8041	106.06	113.936	81.2838	102.442	99.7906	76.5302	51.9483	121.877	143.662	94.3477	113.547	97.1069	97.0801
1814.46	1783.64	1140.77	2180.63	2069.04	2070.98	1480.57	2020.75	2166.74	1286.84	1189.52	442.689	1614.17	1432.13	955.568	1412.75	1485.22	909.293	1315.1	978.024	1000.1	1204.97	1343.98	127.62	1840.41	1747.62	1449.84	1388.06	662.192	673.898
69.1132	53.4962	183.322	105.269	107.208	87.5328	128.792	111.154	85.6021	69.3326	83.5606	111.47	68.8715	71.3026	85.842	81.6021	90.4776	75.6429	78.9145	94.3872	71.7363	165.988	60.1642	57.7533	86.992	78.982	89.7817	164.307	203.76	95.7686
26.2185	30.4158	10.4627	12.6069	18.1094	17.7386	22.5893	17.1332	13.4029	17.7575	20.7269	29.2724	9.42717	37.2666	31.1117	10.3672	17.0022	15.0222	31.018	2.79542	21.6152	18.9471	20.0538	23.4648	10.782	10.1466	29.19	19.3592	12.0551	18.2431
214.256	294.952	133.142	191.333	150.791	196.813	157.387	186.788	147.514	184.093	283.465	192.347	210.129	219.625	185.436	179.341	191.785	190.355	249.477	221.385	300.612	156.518	284.616	278.28	204.94	218.96	181.546	122.106	148.111	161.342
34.3453	23.7239	37.0747	30.1893	38.7934	24.6088	49.3676	27.6892	33.0876	45.4425	18.7329	14.852	20.6365	35.7632	42.134	73.1058	25.0821	16.3638	31.2629	30.8007	36.3158	30.9432	27.2943	11.1497	25.1677	36.9307	17.0243	34.8266	34.1893	10.2789
64.1748	160.514	46.9655	100.17	58.0509	83.8146	116.748	106.61	45.926	86.6836	101.795	88.6823	43.2549	73.8034	103.354	79.9025	78.8751	99.2168	80.2498	36.6922	86.0835	39.5098	91.828	51.1225	68.7051	55.7445	96.4026	49.5224	42.3867	90.5099
112.788	48.7901	31.1647	101.551	44.8664	164.736	77.474	143.733	65.4652	59.4137	92.9831	302.237	115.71	131.851	75.652	105.796	162.549	84.745	99.6218	204.131	124.909	95.8102	150.885	57.5588	127.825	79.3929	187.335	58.4803	44.5135	119.698
261.215	290.656	77.1569	260.704	184.47	178.037	188.819	193.799	240.656	240.76	201.473	187.805	150.325	173.153	262.461	206.832	169.908	211.182	177.405	152.079	218.303	123.772	212.869	172.221	228.032	230.384	101.592	113.141	76.1421	130.459
731.413	599.141	501.739	735.822	567.005	564.401	628.041	695.053	648.128	645.966	701.585	592.785	670.16	644.599	726.022	637.929	545.312	630.621	614.311	597.19	761.567	638.62	648.464	686.647	751.888	740.477	500.889	529.163	486.409	589.267
193.203	229.747	156.765	129.956	107.608	151.652	134.337	154.74	128.283	170.807	274.483	258.274	189.736	181.591	149.608	129.731	195.352	159.155	201.567	166.356	123.47	139.305	149.798	227.404	189.125	185.507	206.41	133.56	175.978	166.528
550.575	479.38	311.685	329.995	307.82	422.334	349.128	417.076	303.991	277.606	358.608	278.388	375.529	345.183	389.884	339.088	557.634	356.781	333.372	327.568	287.669	351.357	436.154	292.55	370.575	411.848	372.488	418.558	380.375	452.469
152.815	101.21	189.982	212.108	254.101	183.837	200.321	214.573	197.101	168.435	176.456	127.935	126.643	222.124	195.503	204.46	144.082	191.461	210.765	128.041	187.38	236.595	155.304	107.942	179.059	167.153	123.757	243.882	162.143	162.506
37.2754	28.6946	44.3622	39.1628	35.1115	44.0483	56.4009	50.226	53.8896	47.1385	45.4166	58.6661	38.3397	37.5067	68.7065	52.336	28.0124	42.6594	47.3845	33.3433	47.1795	41.8072	37.1718	37.9815	42.4014	34.7697	53.0892	30.6972	56.8067	46.1057
464.522	270.073	694.072	496.33	448.057	435.714	532.88	487.515	601.309	601.508	637.963	1075.29	375.509	587.732	411.517	432.713	454.429	486.462	626.429	481.724	964.786	481.908	244.097	580.65	424.876	474.158	662.761	456.944	711.475	266.041
91.6478	98.5448	143.821	74.6519	81.9258	75.766	83.8522	81.1616	77.3336	100.461	76.7831	72.4505	72.0386	91.8602	107.044	76.2802	68.3204	92.6709	68.285	68.2322	101.55	64.5829	67.9886	66.5608	58.6334	81.9261	74.4163	68.67	121.231	122.147
60.3486	52.1925	97.1336	78.8359	96.0431	67.0292	91.7101	66.1349	95.0448	92.0935	95.4083	51.0785	95.7363	76.0608	91.2189	86.7904	71.3911	89.6575	80.5457	111.572	113.488	122.067	69.0249	59.1592	83.9249	71.0278	58.4639	103.404	123.031	113.152
188.405	239.42	332.844	237.32	249.811	237.775	195.694	222.318	257.737	244.368	221.201	270.1	183.66	194.829	257.033	247.549	254.133	200.877	162.466	276.934	211.038	294.374	228.113	203.553	210.651	234.473	292.767	303.121	286.763	222.108
252.933	241.809	480.121	344.817	487.008	320.279	293.028	316.004	291.772	293.056	272.72	191.371	263.572	279.496	265.383	342.249	303.054	286.352	257.391	260.951	274.64	442.049	223.094	163.348	283.251	231.676	198.417	406.673	444.347	268.214
141.017	119.239	185.268	131.181	173.697	118.881	133.397	120.545	155.232	133.979	111.923	135.196	124.913	148.791	142.297	153.958	116.406	144.537	138.476	156.152	147.288	185.177	130.651	93.3069	98.8961	171.546	99.2587	211.467	252.682	153.2
18.4856	10.8839	21.9095	8.44548	21.6813	27.3189	-1.63436	8.97877	31.6831	25.5357	23.2807	19.8232	10.9596	13.681	17.7281	26.911	16.3036	22.6605	17.1843	16.0031	17.927	13.9415	42.5678	10.5836	9.58961	34.3451	8.81935	23.2026	42.3769	36.5921
47.3256	73.5493	142.994	111.703	59.2189	95.8911	127.526	119.104	71.0877	77.4205	53.9038	59.6986	51.0962	67.2297	71.8	56.4672	57.6293	51.4121	60.1176	62.0762	61.6183	60.7039	33.6617	51.5816	49.6173	45.3686	101.687	76.9976	73.1648	73.1775
516.714	595.833	570.743	551.006	418.362	712.541	558.753	664.577	493.317	500.272	650.208	681.511	974.613	589.757	556.831	549.307	754.924	532.75	662.646	826.936	669.714	483.084	557.893	749.95	724.24	520.915	719.585	403.526	632.775	673.905
126.684	239.743	79.8221	208.48	141.581	146.687	124.554	196.136	176.456	171.837	337.858	323.517	166.905	169.869	179.78	158.423	147.053	145.038	219.757	103.509	223.433	82.0558	274.056	239.379	213.971	200.854	128.03	87.3816	46.29	111.143
784.936	498.051	698.778	761.171	645.62	759.341	690.61	664.386	566.07	473.873	549.606	583.907	547.262	589.152	754.571	554.559	974.113	644.654	646.797	722.636	621.921	1077.14	744.828	461.403	754.596	549.904	380.711	900.358	831.594	727.272
63.4157	41.0174	71.9374	83.2083	85.789	97.1986	82.9275	102.617	124.052	98.1292	78.4783	85.5516	77.8218	82.5126	71.3513	119.818	90.1299	78.8022	103.807	87.641	79.8861	116.791	66.4852	59.7898	79.494	122.102	93.9198	106.345	122.861	91.9403
622.785	515.91	1054.4	709.375	650.388	540.266	650.923	593.079	557.842	537.816	598.639	617.888	590.714	560.863	610.731	496.543	575.941	562.252	568.575	537.79	551.285	788.809	464.46	566.736	554.538	518.407	738.974	873.927	914.676	579.416
215.588	169.426	256.206	258.28	208.789	190.872	212.232	269.223	227.678	156.384	158.065	186.042	212.811	197.297	222.908	146.624	226.487	162.367	150.752	239.422	168.14	267.593	124.82	155.543	194.016	143.583	370.814	328.111	462.483	222.268
21.5915	14.343	10.4408	6.49946	18.0616	21.2322	4.07374	13.85	27.4496	41.2029	32.845	17.7206	8.69731	13.1645	22.1209	28.4577	16.973	26.0109	47.0206	19.6883	30.09	20.741	29.4134	25.277	3.98301	14.9997	32.721	7.70404	32.2473	30.3879
230.932	126.856	309.675	230.235	198.045	201.742	216.79	204.073	150.622	161.68	233.675	163.068	139.61	233.461	227.694	158.84	138.966	141.854	236.532	147.937	194.091	215.703	169.089	149.611	243.245	181.714	189.852	213.864	255.66	158.731
316.749	319.296	117.18	150.744	163.727	260.539	161.522	225.564	196.811	138.981	300.649	399.527	217.693	232.489	591.152	208.42	320.575	300.627	298.832	210.009	336.977	202.78	400.911	229.711	263.342	283.292	252.012	312.374	168.37	301.441
67.0568	106.817	53.605	18.5441	42.7219	66.9034	38.1158	53.7785	63.8818	70.264	154.294	87.5046	98.5214	77.5105	148.697	62.9416	119.321	99.6372	120.48	100.644	200.55	63.1505	230.787	170.543	77.8138	106.704	130.858	52.7942	50.6253	125.791
83.0796	85.6141	154.41	99.2949	121.325	87.106	104.442	63.3765	69.9954	83.1177	123.347	81.5573	119.504	62.3683	152.105	104.733	113.893	127.354	103.282	125.801	127.374	170.268	110.648	62.0887	116.197	99.2974	90.1088	156.985	282.735	148.771
239.356	224.388	225.555	322.569	286.888	192.273	212.267	211.116	144.169	179.81	170.459	341.686	120.5	244.507	198.985	162.229	145.988	122.987	209.628	116.161	167.316	160.917	155.729	124.449	151.679	161.218	113.324	170.041	113.306	116.376
51.2465	48.5123	68.6946	101.329	60.4488	59.6494	59.3176	54.7849	56.17	65.3421	50.1866	62.6276	65.7153	67.3073	56.5474	42.6325	62.0142	55.2872	55.2207	40.7995	45.8847	88.47	36.2852	59.3237	53.9344	45.614	52.8554	80.6767	98.7354	53.1047
105.615	91.3993	218.635	97.9069	196.952	57.2643	95.127	125.668	125.986	116.601	83.6694	107.037	69.6952	115.393	88.7495	97.1528	73.2934	123.096	114.137	60.7566	146.511	154.875	100.799	85.8076	86.2974	110.716	105.784	159.494	237.416	127.616
26.6901	35.5438	18.3719	20.3469	19.7595	13.7468	17.9497	19.36	21.0464	19.3332	25.3572	27.0829	11.2921	22.2936	22.4495	21.275	16.5845	24.8418	29.5984	14.8582	32.9702	17.3616	31.2528	25.0195	18.2428	28.3449	23.8808	26.407	6.88279	14.4048
148.126	166.147	130.191	144.64	123.464	124.491	132.947	123.255	151.169	108.397	127.351	128.375	96.8945	138.293	135.032	128.181	128.503	118.622	159.624	126.215	148.15	128.545	90.045	153.045	127.542	114.232	142.594	118.303	145.164	138.511
33.0697	53.7417	46.0419	36.0322	36.8199	37.7843	27.9881	36.2565	28.2489	38.8696	36.8678	17.7487	18.5429	38.3306	41.3406	39.7498	51.2748	41.9563	42.1194	33.0128	44.9666	52.0531	36.4154	17.0085	28.0394	29.6506	36.8928	46.51	34.4765	30.4971
211.814	116.733	77.5304	78.987	70.8391	94.8245	79.4043	51.8046	112.824	92.4931	116.111	106.083	71.2035	108.078	132.798	83.2959	158.084	82.3888	99.5427	95.8355	92.3333	56.1831	93.7019	136.926	101.786	108.081	116.299	59.7	45.9675	97.6087
123.555	115.262	95.2586	91.9025	105.479	116.032	107.048	106.211	143.193	101.742	136.071	93.4761	64.2446	155.526	140.811	103.875	90.3344	114.429	155.27	63.936	145.467	97.515	126.406	113.11	125.141	132.838	89.1528	99.9639	72.506	118.065
68.9705	47.2613	69.332	50.0046	70.8312	50.2758	62.26	80.1046	81.7213	66.935	56.1142	65.9989	56.0349	68.2513	91.1912	73.1753	70.5459	74.7458	60.3629	65.6477	77.0964	87.6249	60.0409	45.5299	68.0061	77.561	102.457	84.5273	112.488	78.1892
206.846	160.034	863.476	275.416	430.765	231.105	250.116	241.563	395.695	276.637	205.702	215.748	232.895	278.709	356.134	338.224	273.36	292.426	212.348	304.091	363.995	375.344	175.791	160.596	234.27	282.387	334.677	402.054	690.776	357.114
112.838	125.212	201.471	135.768	166.846	102.081	123.05	115.935	143.288	118.157	100.886	110.902	100.664	128.509	114.046	133.105	101.874	96.5177	96.1731	92.522	91.1777	148.717	81.7955	72.2178	81.0673	94.4514	106.293	157.545	177.639	93.0619
111.286	62.237	91.2517	117.559	116.87	94.9499	125.671	101.058	102.841	110.303	92.5369	112.541	67.8836	117.492	149.212	93.9496	62.287	118.219	105.154	82.0638	112.832	119.019	91.3064	79.7426	115.341	103.517	97.5264	101.992	76.3791	115.307
128.569	111.776	111.144	147.251	115.459	161.101	156.145	170.272	155.062	142.609	162.264	209.185	120.905	163.911	182.172	148.562	93.2887	189.23	185.221	133.102	189.447	132.298	156.31	159.528	150.465	170.101	155.849	142.982	146.252	165.884
772.355	1162.19	618.249	348.743	413.077	926.703	318.286	772.919	420.588	302.744	1116.96	1342.48	1702.04	585.045	767.944	605.119	2053.69	562.246	1163.29	1917.3	969.231	961.005	1952.07	817.283	497.946	628.029	1398.42	625.263	1159.3	1479.11
71.8659	75.9363	53.3815	44.6366	92.7109	45.6656	36.7896	38.7842	53.8396	52.1485	59.1479	26.0348	59.311	100.862	89.6749	64.8681	59.5163	53.3039	85.4366	23.4455	51.2216	51.9787	105.364	24.6052	56.6416	52.2907	22.0761	55.4873	30.4503	44.2822
18.1028	26.4988	20.1313	12.0478	22.4262	15.3952	14.3398	19.4601	19.8905	21.905	25.9923	13.7698	9.67127	21.5993	32.8933	18.0182	17.432	14.7592	19.9333	13.8318	27.7503	7.91511	28.0219	22.7875	13.5909	22.7005	22.4749	24.3837	2.12649	19.9433
101.193	119.9	77.1553	81.1508	88.5312	108.4	78.4171	83.4422	77.8293	77.6102	113.464	72.8939	89.1301	118.209	88.1679	87.664	97.8051	69.4079	110.741	79.7264	87.1722	65.6131	98.8675	98.0918	126.055	79.4327	71.6822	73.2561	68.0645	59.3487
57.2222	60.566	99.8158	79.3143	94.2507	79.9702	66.6759	76.0075	59.0809	46.4009	16.8535	35.0325	121.041	18.7739	41.539	51.8009	94.7597	32.675	30.6046	125.97	27.8612	109.876	29.5569	40.4922	66.8021	46.0609	76.0979	121.926	142.871	90.9659
55.4947	46.4369	49.8323	52.5065	76.5314	47.0968	56.3602	69.0118	22.1059	27.0142	31.3368	24.697	77.5757	30.8187	32.6518	56.6729	56.7444	27.7003	15.1344	82.4206	20.5179	49.4525	57.4402	52.0066	44.6669	32.6028	65.9108	109.792	101.44	70.3123
819.406	1046.36	990.573	686.964	702.506	642.717	844.858	776.716	756.189	643.45	1036.55	1624.63	945.059	927.17	1236.35	643.442	890.367	849.482	838.396	865.504	1316.02	751.118	1134.01	1086.64	818.43	993.376	1057.79	793.02	749.585	1144.52
112.732	271.467	182.61	75.0748	104.364	66.9315	73.049	106.88	189.635	106.488	90.7357	101.276	77.9687	117.806	104.831	118.541	61.0438	115.564	172.568	186.68	152.09	148.914	116.056	85.0242	81.8207	150.533	169.675	100.557	299.589	156.934
196.262	188.875	337.471	215.681	361.247	427.28	243.561	302.482	281.966	220.468	146.337	245.265	204.867	224.466	360.157	241.616	303.036	157.054	252.851	245.847	231.486	428.55	223.861	234.756	183.423	240.068	156.577	395.13	614.911	114.693
125.166	177.587	227.871	77.7623	128.037	98.0142	86.4988	143.153	133.861	132.889	118.401	203.867	107.731	148.279	108.731	111.373	75.0774	84.3989	170.285	172.634	110.294	167.672	116.391	106.679	111.875	120.243	174.782	157.254	153.531	105.145
361.915	495.261	492.494	340.166	330.299	336.801	383.738	317.704	453.079	428.009	410.661	524.922	370.015	331.442	503.439	292.528	404.922	370.639	356.454	433.615	355.568	391.316	239.732	463.934	411.027	302.154	926.443	419.804	599.603	496.891
74.4837	78.5171	50.1147	73.9666	43.5878	85.904	54.2385	43.1208	70.4011	68.5207	71.1474	112.074	64.0042	63.7872	117.089	53.4591	102.832	97.8953	117.198	43.2832	73.3531	40.536	117.796	44.7212	67.5354	59.7084	47.4247	65.6464	39.9734	71.2699
1280.59	1570.38	1303.04	1383.04	1445.56	1445.53	1234.27	1386.02	1501.29	1588.72	1662.34	1576.42	1320.14	1601.71	1639.32	1589.94	1396.63	1517.12	1396.99	1354.41	1570.03	1209.14	1674.85	1425.53	1547.71	1713.2	1276.78	1044.73	893.841	1148.24
266.034	341.121	206.336	124.841	132.874	318.053	210.564	228.219	175.082	164.295	418.491	436.612	291.74	370.26	277.478	188.218	406.459	308.391	452.255	311.964	466.022	269.796	406.881	753.909	246.853	344.879	448.805	163.822	535.809	445.327
99.8707	84.5622	88.9072	131.596	86.1195	93.3712	111.085	110.661	132.802	129.178	139.929	159.496	69.9125	146.003	107.367	99.3938	101.141	141.727	146.926	111.497	109.893	133.677	110.276	91.1339	129.591	110.37	136.202	106.762	84.4914	103.612
342.601	256.978	603.217	419.519	459.408	329.761	427.71	425.183	437.362	350.026	326.467	288.948	336.369	335.681	300.679	412.695	364.114	431.155	319.692	490.806	326.282	571.902	276.081	275.469	366.868	362.338	314.482	564.038	676.663	396.073
1067	1248.56	646.84	1174.58	1176	1158.28	1169.24	1268.38	827.311	1160.41	1359.59	1068.34	1058.43	1037.53	1379.45	1297.11	1122.75	1439.6	1071.79	1242.18	1135.86	1233.02	1026.74	1372.94	1186.36	1176.2	1156.3	1355.95	362.281	1014.34
549.861	538.592	742.054	619.071	652.021	594.061	503.268	583.836	553.853	515.717	560.447	325.074	519.48	557.59	440.836	539.36	508.095	520.315	624.318	535.441	553.277	625.464	462.911	419.692	509.461	530.922	710.895	653.596	723.149	612.663
26.3598	38.4786	35.2917	28.8507	33.7857	26.0505	10.5999	31.6394	56.5874	34.4542	74.6678	64.9703	33.9144	32.9992	68.863	35.0787	44.6115	28.5504	49.9904	52.4151	53.0811	22.8954	58.1213	29.2581	38.4296	31.8136	21.8845	38.9232	22.3814	28.9799
53.0306	64.3962	73.1295	77.8951	66.1529	63.4973	60.9716	47.2128	95.9629	75.6548	68.7165	117.926	61.2171	81.5808	62.0962	65.7803	66.6544	83.1254	94.955	66.0908	51.0371	74.4569	48.23	55.4408	73.1226	70.572	51.1105	91.0901	102.214	76.4977
52.117	64.2856	76.6954	35.097	41.5345	49.6678	31.6752	54.7889	41.7606	43.8114	69.5931	58.7741	51.7274	63.3586	65.2337	42.1856	63.9406	39.4466	62.6719	17.8467	55.8093	37.8604	80.1726	54.4816	49.6228	51.8779	27.131	33.762	40.7912	19.355
311.644	284.159	348.548	412.324	331.904	293.687	341.261	319.163	301.784	331.038	357.308	295.629	239.28	304.59	399.108	282.361	261.925	323.549	327.441	278.108	340.471	380.497	236.382	304.608	309.797	278.234	318.984	350.557	333.796	301.349
1321.4	1051.95	1383.62	1367.99	1589.18	1318.83	1652.66	1368.42	1568.67	1334.56	1444.11	1597.26	1109.36	1577.34	1872.53	1420.82	1223.63	1318.8	1327.4	1319.23	1476.71	1554.71	1025.93	1003.38	1313.55	1348.03	1248.65	1528.16	1381.99	1238.19
541.226	547.906	404.051	330.056	325.619	410.502	367.073	404.012	329.417	283.751	574.07	638.079	570.872	527.924	434.585	315.997	546.763	375.134	489.688	528.962	555.9	441.422	566.286	659.786	449.015	474.849	503.324	406.412	471.259	547.434
552.188	424.76	506.838	469.157	362.324	290.19	456.568	362.712	206.021	258.083	262.003	367.023	332.975	398.431	475.433	320.15	390.244	204.523	354.211	154.566	299.926	158.551	497.67	301.231	377.144	238.585	150.857	232.741	96.2838	212.217
25.4956	25.2318	28.9619	19.779	27.7433	19.7442	14.2038	21.4297	25.3259	20.6833	5.2725	12.2027	12.7623	0.857598	19.2924	36.8633	18.5972	29.151	9.08168	29.7051	28.7815	28.9206	26.4089	7.81813	26.5199	36.7269	14.1106	29.761	62.1701	30.7475
63.225	47.0162	44.8197	46.3992	26.6289	55.0663	51.6578	61.1491	55.3246	48.7357	64.884	45.7924	31.2473	72.3064	61.6024	67.8953	15.6553	57.1974	92.3293	33.8712	69.1435	45.9359	52.727	42.1447	60.0129	49.7397	60.8874	48.4108	63.5228	66.2296
32.9787	16.5384	40.2933	27.519	25.7199	20.4915	48.5567	26.6006	31.9747	48.8073	9.0939	36.0484	13.5997	26.1942	44.552	32.699	18.4695	32.103	45.3613	43.428	42.1358	30.5491	36.2649	29.3753	33.9763	28.2749	18.6715	38.7576	28.9926	23.4659
169.59	100.343	332.436	187.364	175.109	123.156	206.086	167.336	150.034	170.797	173.65	207.225	158.085	129.061	182.153	138.298	107.058	151.853	108.728	171.99	178.17	162.282	138.645	122.707	168.715	135.863	159.861	250.208	264.08	184.295
330.076	192.73	232.576	337.129	186.759	235.423	281.567	274.807	268.139	277.892	316.157	555.811	251.528	379.542	373.019	227.464	270.084	276.321	318.962	313.683	207.652	253.943	159.319	345.309	290.564	233.954	289.756	302.747	334.291	426.168
713.256	771.035	963.774	746.355	923.401	751.071	745.543	717.074	753.032	736.96	689.004	992.212	670.511	695.091	921.988	712.702	713.641	580.297	685.618	623.489	617.203	789.877	602.992	829.783	694.401	525.891	859.697	735.836	896.355	678.046
143.254	89.5264	307.081	165.731	233.862	207.495	216.536	213.398	293.987	227.981	209.818	190.802	139.237	234.216	252.947	236.752	196.607	201.169	224.639	238.172	198.365	259.393	138.804	157.521	262.225	173.333	230.916	249.302	358.464	234.186
1105.31	964.314	1226.42	999.138	1028.73	970.086	993.899	1080.23	967.913	1025.96	999.193	921.11	1017.25	1090.96	1129.22	941.31	1170.16	932.146	1032.86	1063.5	1007.58	973.334	985.715	920.428	1008.84	1014.16	828.139	1082.17	1229.84	979.863
87.5813	83.2336	99.6018	106.43	113.561	92.221	97.9847	110.955	120.501	75.346	62.3354	51.706	50.5722	89.3309	86.2495	81.8393	71.6127	96.7271	94.0074	59.0756	75.9986	106.572	74.0959	35.7643	117.064	74.9073	64.9547	97.8667	117.261	80.134
105.832	102.191	128.722	132.267	148.028	107.111	115.596	118.793	125.428	102.257	125.859	99.7456	95.6119	115.4	118.814	103.702	108.563	94.3875	124.423	112.543	97.222	180.074	76.1282	73.0737	130.702	102.126	95.7567	156.15	179.732	108.572
116.211	96.9057	155.929	140.781	169.292	104.022	103.337	98.9268	125.958	105.541	104.012	64.8392	78.5337	98.9189	132.199	107.368	99.5413	105.461	68.6699	87.8883	112.238	138.105	114.664	65.799	118.689	114.135	63.6232	166.136	93.6313	67.4432
32.5303	40.0929	73.8321	37.9565	25.2045	38.6668	64.1495	34.3683	50.7337	40.4345	47.1724	72.702	32.1396	26.7661	49.3314	43.6263	35.8258	62.1891	41.498	51.9582	43.9521	44.7236	39.3621	40.036	38.9729	34.0536	44.8065	43.6943	164.618	56.1737
945.087	872.884	1179.76	1036.45	1052.1	1077	1008.05	942.739	1208.66	1043.43	1031.02	1136.84	927.262	1023.16	1164.6	1013.68	858.221	1035.39	755.999	947.841	986.481	891.517	739.26	975.546	1010.51	842.99	1356.05	1531.2	1285.94	1170.9
44.9077	81.279	46.4669	37.822	63.5172	45.2254	56.4601	46.172	56.5257	17.772	61.8887	18.0446	22.8287	61.4872	33.8433	31.5061	60.744	64.9231	70.5895	34.9682	99.0355	63.9173	41.1012	46.3513	56.8933	65.4594	37.9004	68.4572	70.9857	52.0575
10.5839	21.5445	115.89	27.4289	96.6783	21.6019	27.7054	18.7644	40.1255	37.0447	30.016	34.7258	12.0766	19.0942	34.6127	64.7001	13.696	33.049	12.1424	28.6745	31.0633	44.8862	17.327	23.7321	30.9177	27.0019	12.2032	33.3338	69.7718	20.7233
55.0647	47.8525	240.362	53.5184	82.0073	81.3381	53.7307	52.3382	128.529	96.343	97.4884	108.82	97.2558	94.4508	79.4823	83.0004	71.6092	71.5822	102.503	79.5784	65.5839	105.387	31.351	85.0647	69.823	68.6392	108.804	105.618	327.887	125.613
444.565	416.911	701.059	466.615	561.952	348.471	375.829	444.364	389.389	341.996	276.77	279.534	350.174	336.193	385.083	275.352	377.583	235.516	313.206	295.819	261.523	451.5	233.462	252.045	336.518	273.199	330.868	467.585	683.197	286.908
559.445	446.261	494.255	448.824	433.537	537.468	585.723	592.309	507.182	470.97	511.07	605.997	587.188	613.318	564.418	561.316	562.559	579.532	588.017	592.349	616.581	634.026	540.858	496.553	500.588	568.316	743.46	583.007	981.336	731.919
2877.36	3134.72	2287.88	2896.46	2894.17	2811.27	2219.21	2722.63	2543.55	3164.43	3347.8	2475.35	3263.06	2672.23	2550.76	3225.92	3164.77	2901.55	2756.7	3594.22	2887.42	2965.8	3524.53	2638.44	3156.92	3669.04	2350.59	2756.95	1316.11	1527.57
570.304	539.517	650.093	565.421	689.458	551.382	554.029	621.978	654.103	596.609	546.466	451.514	436.223	634.926	539.171	615.754	589.372	501.454	735.938	502.538	497.872	640.127	554.348	429.158	510.109	586.067	491.406	660.143	543.164	534.49
17.3174	22.7858	25.9128	29.3556	18.3894	21.2002	24.4381	29.8844	17.4399	14.2012	29.4605	13.329	15.9612	19.1348	26.8681	14.6465	17.3772	15.9033	19.7335	12.5283	32.7228	19.3773	27.7517	19.9823	22.1047	13.8385	17.404	25.8761	38.2989	23.9419
56.5185	44.909	49.3755	46.9451	57.2241	50.605	43.884	36.8055	36.2257	49.4013	86.1254	75.0019	34.7224	63.2697	72.0456	32.7337	41.8794	64.2611	83.6976	28.3783	101.52	53.145	81.1456	65.2241	51.254	53.2174	65.2361	61.6956	60.2304	57.1175
7.59022	6.28588	19.1837	4.221	9.4992	4.84895	4.98942	0.00191251	9.07112	7.3043	8.35897	10.0218	4.95455	0.34641	6.16183	11.1654	4.61386	4.2032	9.05315	0.47029	12.1601	20.7236	2.49428	8.89784	4.61901	1.25187	5.69213	3.24903	18.7758	12.878
