YDR285W	-0.646709	-0.136109	-0.454720	-0.236846	-1.761477	-0.711839	-0.761435	-1.364583	0.770769	-0.187451	-0.194738	-0.000302	-1.025422	1.474768	0.026725	-0.406864	0.616771	0.173085	-0.026347	0.110555	0.241581	-0.867818	0.715917	-0.207147	0.327497	-0.552294	0.298520	-0.229311	-0.202344	-0.508008	-1.589030	-0.036603	-0.508386	0.514099	-0.712917	0.546777	-1.404851	1.074712	-0.825964	0.652850	-1.097379	1.851645	0.199765	-1.309680	-0.794781	0.504701	-0.824038	-1.011394	-0.030152	-0.732862	0.742803	-0.676886	0.828196	-3.093242	1.111250	-0.893904	1.241087	0.153866	-0.280627	-0.628833	-0.054346	0.232671	0.321238	-0.046274	0.295296	-0.052613	0.521092	-0.130874	0.457298	0.514286	0.114454	0.140841	-0.960735	0.867759	-0.540799	-0.271684	-0.702745	-0.598148	-0.002956	0.099598	0.910995	-0.503256	0.342669	-0.034610	-0.229613	-1.383730	-0.618915	-0.157944	-0.178174	0.528198	0.169447	-1.518598	0.782839	-0.943020	-0.200596	-0.010907	-0.886046	-0.238071	-0.861726	-0.543006	1.180321	0.032063	0.305392	-0.653073	0.483486	-0.455523
YEL017W	0.739002	0.260782	0.923275	0.381542	-2.081183	-0.543714	-0.471094	-0.975817	0.263001	1.612543	-1.064738	-0.268305	0.006227	-0.454410	-1.024670	-0.153500	-0.285196	0.221175	0.066903	0.411909	-0.231426	-1.380942	1.256879	-0.718720	0.292184	1.101696	-0.155221	-0.682725	-0.121719	0.796015	-0.749658	-1.170966	-1.423636	-1.020317	0.090805	0.767970	1.019962	-0.538222	0.000000	-0.117772	-0.250777	-0.677591	-1.890571	0.000000	-0.819429	0.021773	0.168088	-0.812074	-0.184297	-0.016517	-0.853621	-1.222514	-0.965331	1.716502	-2.385087	-0.064204	-1.281287	-1.458511	-2.047032	-0.127136	-1.389459	-0.986060	-0.905998	0.899468	-2.585141	-1.089008	-2.526671	-0.602058	-1.381795	-2.358749	-3.697045	-1.560770	-0.784770	-2.037960	-0.522059	0.133182	-0.465396	-0.935413	0.698404	-2.023047	-1.073681	-2.265147	-1.199407	-0.493851	-3.142107	-0.504109	-2.471168	-1.395351	-0.757923	-2.548626	-0.758720	-1.475243	-1.450746	-1.487602	0.106993	-0.447636	1.228480	-0.275266	-1.568100	-1.028717	-1.672610	-1.339702	-1.810294	-2.309302	-0.760890	0.147740
YEL016C	1.023635	0.202033	-0.145575	-0.795651	-0.653210	0.188435	0.421247	-1.494978	-0.106146	0.013271	-0.982818	1.339660	0.915464	-0.481320	-0.868644	0.075019	-0.459487	0.169986	0.333515	0.469878	-0.570574	0.358961	-0.268288	1.138086	1.085692	0.354238	0.463103	-0.530482	-0.111432	-0.028213	0.080207	-0.458756	-1.183548	-0.790452	0.393532	-0.020698	1.034703	-0.248024	0.000000	-0.352647	0.025462	-0.147085	-1.111836	0.000000	0.121927	0.639520	0.587001	-1.747081	0.312747	-0.912462	-1.443266	-0.029673	-0.335584	0.906509	-1.096792	-0.224809	-0.246701	0.570081	0.362060	-0.119749	-0.090987	0.020963	-0.677174	-1.768399	-0.909931	1.003941	-0.272937	-1.114846	-0.836714	0.435244	-0.592994	0.020755	-0.100537	-0.696864	0.261622	-0.273744	0.080844	-0.848291	-0.161100	0.691995	-0.113599	-0.527331	-0.264284	-0.254644	-0.695904	-0.382082	-1.100652	0.467876	0.218051	-0.554883	-0.538846	-0.024234	0.176656	-0.302477	-0.644472	-0.528852	-0.080606	-0.128746	-0.682629	-1.652577	-0.972247	-0.621772	-0.865950	-0.191636	-1.244370	-0.751844
YEL011W	0.683802	-1.958113	0.521103	0.184640	0.712386	1.007870	-0.586294	0.145220	-0.507982	-1.806391	0.570850	0.355021	-0.759976	0.618060	0.210145	0.992419	1.179841	0.741844	-0.432030	0.494038	-0.289519	-0.089892	0.532252	-0.208913	-0.518451	-0.019297	-0.845603	-1.431782	-0.235683	0.847527	0.098018	0.509228	-0.285168	-0.150658	0.727050	-0.831472	0.820169	-0.355649	0.000000	-1.155391	0.908607	-0.374955	0.780319	0.049962	-0.027204	1.590800	0.018785	-0.278206	-0.169327	-0.567563	0.464145	0.859729	-0.070735	0.378543	-0.591593	1.497392	0.423669	-0.834923	-0.374179	0.406920	2.283146	1.562112	2.605513	-0.366731	0.367203	-1.384421	-1.085316	0.129929	-0.239836	-0.501710	0.968813	2.158558	-0.048657	-0.819539	1.146922	-1.013213	1.337754	1.242242	-0.081821	0.361295	0.229474	-0.578648	0.805478	1.357998	-0.417078	-3.029749	-1.004586	1.106230	1.493044	0.393568	0.526636	-0.390297	0.559031	2.213753	-0.844092	0.381259	1.572721	-1.164187	1.509257	-0.793278	0.314779	2.293409	1.271442	0.979240	0.044248	0.731541
YER019W	-0.234698	0.143852	-0.432356	1.085623	0.162678	0.593298	-0.562883	-0.243970	-0.764489	0.380373	-0.250626	-0.209136	-0.468333	0.037558	-0.461599	0.241650	1.018201	1.426959	-0.929238	1.011301	-0.263922	1.398409	-0.093733	0.053464	-0.936428	0.157398	-1.430094	-0.893720	-0.268989	-0.170278	-0.306727	-0.456628	-0.337726	-0.268113	-0.284003	-0.955834	0.497270	0.416791	0.000000	-0.111149	0.852770	-0.106278	-0.677829	0.395661	-0.137078	-1.801646	0.564592	-0.234008	-0.761947	0.192148	-0.541892	0.069717	-0.207709	-0.016024	-0.841903	2.094227	0.823933	0.036451	-0.585129	0.196863	0.420355	1.517411	0.541013	-0.104600	0.056286	0.019014	-0.691370	0.681731	0.298021	0.041795	-0.126270	1.318370	0.367915	0.067863	-0.450184	0.673987	-1.330355	-0.198325	0.754032	-0.721523	1.533362	0.350962	0.202583	-0.111250	0.977881	0.353792	0.420474	0.153361	-0.807108	0.687033	-0.095565	0.118366	0.208216	-0.747584	-0.335230	0.978864	1.624753	0.442978	-0.080911	-0.261550	-0.527077	0.930072	0.667184	-0.298219	1.076967	0.750389
YER021W	0.979856	0.194284	0.090186	-0.420261	-0.392134	0.508883	-0.090021	0.058012	-0.569151	-0.451361	0.836591	0.084216	-0.222317	0.459543	-0.502490	0.120053	0.241240	0.236222	-0.113868	0.066555	-0.309204	0.485863	0.457259	0.320478	-0.557286	0.105505	-0.517906	-0.196464	-0.278334	-0.163843	-0.293564	0.071747	-0.537182	-0.664418	-0.443551	-1.496544	0.202231	0.174358	0.000000	-0.650844	0.398960	0.122466	-0.503162	0.216098	0.194416	-0.237203	-0.221285	0.180627	0.493266	0.045037	-0.161487	0.576723	0.492752	0.595450	-0.512083	0.706130	0.182157	0.636929	0.518574	-1.594017	-0.847496	1.277202	-0.211883	-0.624145	-0.417755	0.725757	0.377137	0.963107	0.631305	0.429540	0.629108	0.757150	0.480885	-0.912124	-0.003603	-0.202679	-0.331243	-0.434843	-0.472401	0.662227	0.384303	0.894283	0.420348	0.738991	1.275926	0.097317	-0.122012	0.316484	-0.010537	0.121569	0.693253	-0.311507	0.654406	0.364145	0.214782	0.552267	0.221057	0.249006	0.344612	-0.095362	0.518998	0.773691	0.496575	0.139783	0.268258	0.182610
YER023W	0.860685	1.088346	0.292834	-0.081709	0.187897	-0.073156	-0.483597	-0.217159	-0.997965	0.096168	-0.137229	0.201004	0.386745	-0.002831	-0.091023	-0.106648	0.052897	0.690956	0.123561	0.648393	-0.423462	1.345674	1.515486	-0.742488	-0.747037	-0.214483	-1.272099	-0.932208	-0.554102	1.072277	-0.150161	-0.933272	-0.278780	-0.524872	0.156058	-1.749948	0.300348	1.781629	0.000000	-0.219364	1.239048	0.295070	0.039705	0.393325	0.925560	-0.220311	0.629839	0.439242	-0.029151	0.414325	-0.357723	0.167307	0.243860	0.396697	-0.644847	0.436213	-0.737233	0.294074	-0.206189	-0.984025	-0.824193	-0.909262	-0.095816	-0.328754	-0.763275	0.870217	-0.392046	-0.297078	-0.612846	1.641832	-0.674256	0.088814	0.616377	0.650573	0.072401	0.425283	-0.791750	-0.735319	-0.225291	0.021700	-1.066872	-0.429055	-0.026371	0.092056	-0.881993	0.129254	-0.427776	0.157108	0.271010	-0.160676	-0.438634	0.230539	-0.109933	-0.587773	-0.131592	-0.501724	0.466713	0.183059	-0.660051	-0.729779	-1.129192	0.089781	-0.223569	-0.803705	-0.705245	-0.006410
YFR038W	-0.268308	0.019457	-1.439140	-0.387223	1.436180	-0.414964	-0.954334	-0.431681	0.080378	1.227313	-0.854354	-0.209148	-0.161776	-0.618100	-0.165102	0.475407	0.388081	0.614378	0.579081	0.369159	0.174462	-0.685446	-1.622804	0.385688	-0.757237	0.916548	-0.589827	-0.256244	0.305571	-0.654415	-0.882537	0.301739	0.272604	0.122111	-0.641016	-0.435780	0.223856	0.391367	0.000000	-0.569945	-0.077096	0.270156	0.559505	0.296753	-0.075421	-0.337764	0.953437	1.383290	-0.828284	-0.794682	-1.344025	0.089461	0.655480	-1.214064	0.894607	-0.394613	0.609052	0.368384	0.495220	-0.872692	-1.066924	0.950730	-0.114110	1.141483	0.434854	1.372278	-0.232652	-0.711335	0.082704	1.121107	0.032086	-0.083161	0.526677	-0.134005	-0.035660	1.318015	-0.531613	-0.315252	-0.278338	0.942705	0.600329	0.962282	-0.134936	0.016945	0.470858	-0.694935	-0.849316	0.493309	1.228522	1.000996	0.160451	0.547360	0.652472	0.782510	-0.182712	1.747645	0.048183	0.021398	0.362783	-0.747152	-0.743264	0.205358	-0.658931	1.153239	0.024217	0.022208
YFR040W	0.489120	-0.481513	0.000000	-0.072216	0.179024	-0.584556	-0.108717	-0.422471	-0.260158	0.917354	0.499824	0.273169	-0.206733	-0.214863	0.597073	0.977202	0.755748	-0.934859	0.449361	-0.008497	0.297007	-0.672477	-0.366923	0.230268	0.765612	0.906595	-0.130533	0.223347	-0.116492	0.000000	-0.875572	0.010667	1.115866	0.144086	-0.624090	-0.210863	0.143287	-0.280864	0.595953	-0.179657	-0.027117	0.000000	0.337410	-0.193504	0.145376	-0.195457	0.596024	0.625133	-0.117355	0.001160	0.219709	0.206243	-0.261914	-1.704416	-0.138918	-0.781854	-0.136113	-0.512799	-1.279558	-0.346837	-1.045607	0.225262	-0.810883	-0.140160	-0.670665	-1.147549	1.071295	-0.123924	-0.982697	-0.745749	-1.570249	1.407303	0.185141	-0.729642	-0.806017	-1.059943	0.143656	-0.395180	-0.419269	-1.085254	0.360969	0.456648	1.360447	-0.605854	0.086341	-1.184530	0.330687	-1.440616	-0.776955	-0.512397	-0.601556	-0.335696	-0.178608	-0.400888	-0.696761	-0.535090	-0.394025	-0.216160	-0.045763	0.444936	-1.040664	-0.211236	-0.643530	-1.144690	0.875592	-0.654652
YFR042W	-0.614263	0.789396	0.000000	-0.248621	-1.873995	1.989308	-0.097193	0.236910	-0.507446	1.003919	-0.223961	0.971077	-0.238120	-0.316775	-0.828493	0.153581	-0.069567	0.766927	0.520388	0.612982	-0.094460	-1.210230	0.549450	1.049870	1.199016	0.712575	0.391963	-0.255070	-0.396548	0.000000	1.525742	0.521217	-0.616895	-0.810961	0.524332	0.254478	0.446300	0.935593	-0.529926	0.637757	0.076026	0.000000	0.461324	0.000000	0.174252	1.294922	-0.250348	-0.708468	1.155912	-0.164107	0.181224	0.489916	-0.558938	0.984580	-0.285218	1.363971	-0.302819	0.115858	-1.927755	-0.607188	0.218476	-0.529676	-1.048926	-0.130543	-1.217107	1.588157	0.628680	-0.297089	-0.920901	-0.017389	0.296555	-0.179546	0.320196	-1.118690	-0.360694	0.500979	0.398857	-0.116703	-0.101265	-0.073971	-0.143851	-0.454874	-1.495724	-0.243802	0.657510	-0.430105	-0.387989	0.177639	1.100389	0.305216	0.677506	-0.542026	0.453289	-0.011987	0.005715	0.190485	-0.476392	-0.853771	-0.693417	-0.405687	-0.084241	-0.935227	-1.091726	-1.210175	-0.124096	0.344725
YFR045W	-0.049303	0.191347	0.056079	0.424535	-0.979319	0.534429	-1.067269	-0.723624	0.428805	0.569840	0.506329	-0.441448	-0.166464	-0.339779	-1.496866	0.202614	-0.695788	-0.190901	0.151376	0.257544	0.349631	-0.522938	-0.175332	0.123879	0.299485	0.279461	-1.236255	-0.019440	-0.889489	1.473559	-0.176160	-0.529669	-1.204874	-1.272369	1.639781	0.405289	-0.116903	-0.133189	0.000000	0.039232	-0.073810	-0.346467	1.961547	-0.324041	-0.326013	0.000000	-0.837286	-1.040221	0.000000	-0.463302	-0.000801	-0.859397	-0.745607	0.342633	-0.633025	0.722646	-0.706112	0.519063	-0.557325	0.000000	0.000000	-1.601658	0.000000	-0.639230	-0.034034	1.163715	0.000000	0.000000	-0.860501	-0.261805	0.186787	0.437934	0.000000	-0.501963	0.071976	0.000000	1.189851	-0.003774	-0.231377	0.683676	-0.021296	-0.475644	0.000000	0.000000	0.000000	0.000000	-0.581690	0.391043	0.031182	0.000000	-0.527812	0.329906	-0.383407	0.453349	0.140511	0.000000	0.476630	-0.590132	0.291972	0.000000	0.000000	0.000000	0.000000	-0.695381	-0.492197	-0.624362
YFR046C	-1.461773	-0.906142	0.000000	-0.414097	-0.636143	1.338006	-1.419655	0.444539	-0.411834	0.000000	-0.149110	0.169696	0.839397	0.000000	0.288538	-0.154820	-0.395227	-0.343527	-0.077125	0.870684	0.031410	-0.228176	0.352454	0.846761	0.501481	0.688007	0.000000	0.000000	0.280215	-0.399800	-0.399526	0.000000	-0.292844	-0.540164	-0.609322	0.000000	-0.148533	-0.157721	0.622864	-0.697400	-0.663567	-0.602385	0.000000	0.174245	0.228589	0.000000	-0.005917	-0.183475	0.147443	-0.118763	0.136430	0.508873	-0.018965	0.434756	-0.164577	0.049796	-1.820367	1.284771	1.223860	-1.319223	0.479851	-0.363025	0.708143	-0.234170	-0.863336	0.164309	0.772772	-0.129036	0.579380	0.661662	0.040302	-1.375606	0.118599	-1.240737	-0.373119	-0.532990	0.860981	-0.047068	0.854203	0.745743	0.033133	-0.787715	0.123223	0.424517	0.790574	-0.646131	0.425266	0.604601	0.078127	0.010482	-0.749203	0.196107	-0.271288	-0.171640	0.000000	0.906579	-0.711256	-0.033961	0.280458	0.242882	-0.690903	0.297209	0.682577	1.512333	0.443717	-0.626144
YGL242C	-1.482765	-0.161862	1.211549	0.766911	-0.620957	1.085786	-1.153676	0.450914	0.382408	0.022582	-0.345084	0.228270	0.881520	1.049160	0.380519	0.526633	0.100768	0.504143	-0.468323	0.302107	0.415760	0.040809	0.188840	-0.114437	0.946425	0.173406	0.070942	0.375294	0.230890	-0.261065	0.269789	0.351170	-0.188336	0.183337	0.441995	0.332626	0.918325	-0.885213	-0.294405	-0.268192	-0.364640	0.476928	0.864407	-0.953452	0.041002	1.631349	-0.427916	-0.549116	0.625837	-0.040705	-0.745728	-1.892221	-0.626511	-0.420643	-1.121879	0.969807	-0.981603	0.473908	-0.313914	-0.187187	-0.915544	-0.454523	-0.492884	0.364044	-0.526037	0.173143	-0.354836	0.625978	-0.255018	0.349526	0.833974	-1.308718	-0.299089	-1.295002	0.237877	-0.209019	0.763637	0.325005	0.363306	0.579255	1.332721	-1.349259	-1.009115	-0.244900	-0.691400	-0.868620	0.259538	0.535118	-0.225560	-0.067712	-0.231489	0.761685	-0.338780	-0.725426	-1.338319	-0.065457	-0.080995	-2.344901	-0.183813	-0.066816	0.751875	1.171239	1.582366	0.751135	-0.320161	-0.230374
