0,0,1,0,1,1,1,1,0,3,0,2,1,2,0,0,0,0,1,2,0,0,1,1,1,0,1,1,0,1,4,1,0,0,0,1,0,0,0,2,0,0,1,0,2,1,0,0,0,3,0,0,1,0,0,0,1,0,4,0,2,0,2,1,1,4,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,2,2,0,1,0,0,0,0,0,1,2,0,3,0,0,2,0,0,0,0,2,0,2,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,2,0,0,2,1,3,1,1,0,1,3,2,1,1,0,0,0,3,0,1,1,2,0,0,0,4,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,3,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,2,1,4,0,2,1,3,1,4,0,2,0,0,1,4,2,2,1,1,0,1,0,1,0,2,1,0,1,0,0,1,3,2,0,1,0,0,0,0,0,0,1,0,0,1,2,0,3,0,2,0,1,1,0,1,0,1,2,0,3,1,0,1,1,1,0,0,3,0,0,1,0,2,1,4,1,0,4,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,4,1,0,0,0,0,0,1
0,0,2,1,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,2,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0
0,1,2,0,0,3,2,1,2,1,0,42,2,1,4,0,0,0,1,1,1,0,0,0,2,4,4,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,0,2,0,0,1,0,12,1,1,0,0,0,0,0,0,0,0,5,3,0,9,0,0,2,1,0,0,0,0,0,0,2,0,1,5,2,0,0,0,1,1,8,0,0,6,1,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0,0,9,0,2,0,1,0,0,1,1,0,0,0,1,1,1,0,6,0,2,1,0,0,0,0,3,0,3,2,1,0,5,1,2,0,0,0,0,1,3,2,0,0,2,1,1,0,3,0,3,1,0,0,0,0,0,0,0,2,1,0,0,1,3,0,0,0,0,2,0,0,0,4,0,6,0,0,2,0,0,1,0,0,5,3,0,0,2,0,2,2,0,1,0,1,4,5,2,0,2,0,1,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,2,6,1,0,0,0,2,0,0,0,2,0,0,1,0,0,0,5,3,0,10,1,4,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,6,1,1,1,1,1,18,0,0,0,1,0,0,1
0,0,1,1,0,3,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,1,0,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,3,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,3,0,2,0,4,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,3,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,1,2,0,1,0,0,0,3,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,4,1,2,6,0,1,0,2,28,3,4,2,0,0,0,1,0,3,2,0,1,1,11,2,4,2,3,4,0,0,0,2,4,2,2,0,0,1,1,5,0,0,6,0,1,0,6,2,1,5,1,4,1,2,0,13,2,5,0,3,1,0,0,3,1,0,10,1,0,2,0,1,2,1,0,1,0,3,1,0,4,0,0,3,0,0,7,1,1,0,3,0,0,6,1,1,1,0,0,2,2,1,0,0,0,0,0,0,3,0,0,1,8,4,5,0,3,2,6,5,1,0,4,2,0,2,0,0,2,1,1,0,1,0,0,1,2,0,0,1,2,0,5,0,0,4,1,0,0,1,5,1,0,0,1,3,2,3,5,1,2,0,0,0,1,1,1,2,1,2,0,0,0,3,3,5,0,3,0,1,0,3,2,1,0,6,0,0,1,0,5,4,2,0,4,4,0,0,5,0,7,3,0,2,4,1,2,1,0,1,2,0,3,5,3,0,1,2,0,2,0,0,2,0,1,0,3,0,0,1,3,1,1,0,0,1,0,2,2,2,3,5,1,0,3,0,0,0,0,2,1,0,2,5,1,0,0,4,2,0,13,1,1,5,0,3,0,3,2,1,3,1,1,0,0,0,1,2,2,2,2,0,6,7,1,5,1,3,2,18,2,0,2,0,0,1,0
7,1,0,3,0,4,1,3,0,1,2,8,3,0,6,0,0,0,0,0,0,7,6,0,6,2,3,2,2,0,2,3,0,1,3,2,0,2,0,2,3,0,2,0,0,2,2,0,0,3,0,1,2,2,1,1,2,0,8,0,4,0,5,1,1,1,0,1,0,2,3,1,1,5,1,0,2,0,1,0,4,1,0,1,3,0,0,1,0,6,0,4,3,1,0,0,1,1,1,1,1,2,0,4,2,0,0,2,0,3,0,3,0,0,1,2,1,0,0,1,5,1,1,3,0,7,1,0,2,0,2,0,2,1,0,2,0,0,4,3,0,0,0,1,2,10,0,2,3,0,0,0,0,1,0,0,0,1,3,0,4,0,3,0,1,0,0,2,0,5,0,2,0,6,1,0,1,1,2,0,3,0,4,0,1,2,1,0,0,1,0,2,0,4,0,5,0,1,4,1,0,5,0,3,1,0,3,3,4,5,0,1,1,4,0,2,1,0,2,2,5,0,0,4,0,0,0,0,0,0,2,2,1,5,3,4,0,1,2,0,0,1,1,4,3,1,0,0,1,1,1,1,1,2,0,4,4,5,0,0,1,2,0,4,0,5,4,1,4,0,0,0,0,2,2,0,0,0,0,0,0,6,0,2,0,3,2,1,2,2,1,1,5,0,0,0,0,0,0,1
11,1,9,3,2,3,1,6,1,3,4,12,6,5,5,0,0,0,0,4,4,3,5,0,6,8,8,6,3,3,3,0,0,0,2,1,0,6,0,1,6,2,1,2,6,6,0,0,0,7,0,4,6,3,5,3,10,0,16,2,2,0,2,2,2,2,0,1,0,4,1,1,1,4,5,2,5,0,5,0,7,0,0,0,3,2,1,4,1,9,3,3,2,7,0,3,2,1,1,1,0,3,3,3,7,2,1,2,0,1,0,2,0,0,2,9,4,6,2,3,1,2,5,0,0,8,2,1,5,0,2,4,4,8,5,4,0,0,2,5,0,3,0,3,2,16,0,2,7,1,0,0,0,3,1,0,0,3,6,8,7,3,6,5,4,0,0,5,1,2,3,3,6,7,3,0,7,4,4,0,7,0,18,0,2,1,6,0,7,5,5,3,0,7,1,8,0,11,9,4,6,8,0,6,3,0,1,11,2,3,1,1,3,8,0,4,1,7,2,4,12,0,0,3,5,1,0,3,0,4,3,3,3,8,6,2,0,2,7,4,0,2,11,1,10,0,0,1,1,4,1,7,6,4,0,1,5,2,0,0,2,3,0,3,1,3,4,3,1,0,1,4,6,14,2,0,0,0,0,3,1,2,6,4,0,6,10,0,2,4,7,1,19,1,0,2,1,0,4,2
0,0,0,0,0,0,2,3,0,0,1,3,2,1,1,0,0,0,1,3,0,1,1,0,0,0,3,0,0,0,1,1,0,0,0,3,0,1,0,0,0,1,0,0,2,4,0,0,0,3,1,0,1,0,1,0,1,0,2,0,1,0,5,0,0,0,0,0,0,2,1,0,0,4,2,0,2,0,0,0,1,0,0,0,0,2,2,1,0,1,1,2,1,1,0,0,0,0,2,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,2,3,1,1,0,0,2,1,1,1,0,1,0,0,1,0,1,1,1,2,0,0,0,0,1,1,0,0,0,0,1,6,0,4,0,0,0,0,0,1,0,0,0,0,3,3,3,2,0,1,0,0,1,1,0,0,1,0,2,2,1,0,0,2,0,0,0,0,3,0,0,0,0,0,3,1,0,2,0,0,0,1,0,2,1,3,1,0,0,0,0,0,3,3,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,1,1,1,1,1,2,0,0,0,1,0,1,0,2,0,3,0,0,0,0,1,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,3,1,0,1,1,0,2,1
9,2,8,12,0,6,2,11,2,13,5,9,8,5,7,1,0,0,0,14,4,9,6,1,26,8,6,7,6,6,9,12,0,0,5,10,2,1,0,8,7,2,3,5,3,22,5,1,0,16,1,3,4,10,7,3,21,0,11,5,13,0,10,0,1,9,1,4,2,2,1,5,0,8,4,2,10,0,3,0,10,2,0,0,8,2,3,4,1,15,4,9,5,14,0,1,14,1,3,7,5,11,3,12,9,3,0,6,0,12,0,13,1,0,9,18,14,17,3,4,8,12,12,4,0,7,9,0,15,0,6,0,7,17,20,2,0,5,5,14,1,15,1,5,7,22,0,6,6,3,0,1,0,5,4,7,0,5,5,4,4,9,8,2,4,0,0,9,2,6,5,3,7,13,8,0,12,9,13,0,8,0,14,0,15,5,16,0,3,12,6,4,0,7,2,20,0,6,12,7,3,11,0,3,0,0,2,12,9,7,6,4,3,7,0,4,5,3,0,1,16,0,1,7,5,2,1,9,0,2,4,7,6,17,13,3,0,1,20,2,0,2,7,1,23,2,0,2,0,9,1,6,9,15,0,2,12,8,0,0,7,4,0,4,9,14,12,5,3,0,0,6,15,7,17,0,0,0,0,2,0,4,8,5,0,8,8,11,4,3,23,5,21,5,1,9,7,0,5,7
1,0,0,0,0,2,1,2,0,2,0,10,1,2,0,0,0,0,0,0,1,2,2,0,0,3,1,0,0,2,2,1,0,0,0,1,0,0,0,1,2,0,3,0,2,1,2,0,0,4,0,0,1,3,0,0,1,0,2,0,0,0,1,1,1,0,1,1,1,2,1,0,0,4,0,0,0,0,3,0,1,1,0,0,3,0,0,2,1,1,1,1,0,5,0,0,2,0,0,1,0,1,0,2,0,0,0,0,0,1,0,1,0,0,1,3,2,0,0,1,0,0,0,0,0,1,4,0,1,0,0,0,2,0,3,0,0,1,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0,1,0,0,1,2,1,0,5,2,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,3,0,1,0,2,1,3,0,3,0,1,0,0,0,0,3,0,1,3,0,5,0,0,2,1,0,1,2,1,0,1,0,0,4,0,0,0,0,0,0,1,0,0,1,2,1,0,1,0,1,0,0,2,0,0,0,0,0,3,0,0,0,1,0,3,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,4,1,0,4,2,6,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,5,1,1,0,0,0,5,1,0,2,0,0,0,0
1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,3,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,4,2,0,2,3,1,0,1,0,0,0,3,0,0,2,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,2,0,2,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0
