6.54	8.58	6.2	4.09	6.17	9.01	9.05	8.74	4.39	5.75	1.61	7.71	3.99	4	5.41	6.54	9.53	9.24	9.57	6.04	1.76	4.15	3.69
6.66	8.6	6.29	5.02	6.26	9.38	9.29	7.45	5.07	5.2	2.48	8.44	3.9	4.17	5.43	7.13	9.39	9.26	9.54	6.04	2.1	4.08	3.15
6.43	8.75	6.47	4.64	5.74	9.32	9.31	7.7	4.9	5.5	2.35	8.41	4.17	4.02	5.86	6.83	9.43	9.23	9.5	5.99	2.07	4.12	2.8
6.64	8.74	6.51	4.99	5.98	9.26	9.27	7.94	4.72	5.26	2.89	8.39	4.22	4.03	5.79	6.92	9.42	9.2	9.51	5.84	2.51	4.12	3.4
6.64	8.67	6.16	4.56	6.17	9.21	9.44	7.71	4.59	5.45	3.24	8.26	4.04	3.85	5.58	7.12	9.71	9.3	9.45	6.56	2.23	3.86	2.96
6.53	8.64	6.36	4.65	6.41	9.37	9.33	7.67	4.99	5.34	2.95	8.37	4.16	4.21	5.74	6.9	9.43	9.17	9.59	5.9	1.85	4.16	3.66
6.54	8.7	6.35	4.84	6.12	9.54	9.42	7.43	4.89	5.44	2.65	8.33	4.08	4.06	5.77	7.19	9.52	9.24	9.55	6.3	2.2	4.06	3.12
6.85	8.78	6.36	4.71	6.29	9.31	9.3	7.84	5	5.65	3.19	8.52	4.03	4.16	5.91	6.91	9.36	9.29	9.66	6.12	2.3	4.15	3.25
6.69	8.74	6.43	4.82	6.19	9.43	9.24	7.67	4.85	5.64	2.96	8.21	4.13	4.36	5.8	6.73	9.46	9.45	9.65	5.96	2.3	4.15	3.25
6.75	8.73	6.28	4.73	6.29	9.25	9.4	7.81	4.76	5.73	2.44	8.18	3.92	4.15	5.63	7.17	9.42	9.28	9.54	6.02	2.56	4.31	2.95
6.83	8.63	6.41	4.61	6.17	9.13	8.81	8.43	4.84	5.23	3.07	7.62	4.11	4.29	5.86	6.67	9.36	9.26	9.4	6.07	1.76	4	3.36
6.48	8.7	6.45	5.05	6.05	9.18	9.11	7.97	4.7	5.27	2.55	8.18	4.26	4.07	5.64	6.61	9.49	9.12	9.54	6.19	2.18	4.21	3.06
6.83	8.72	6.47	4.62	6.09	9.17	9.26	7.75	4.71	6.05	2.4	7.82	4.15	4.3	5.63	6.64	9.43	9.29	9.59	6.2	2.22	4.19	3.43
6.75	8.7	6.33	4.51	6.51	9.39	9.1	7.42	4.89	5.55	2.41	8.14	4.28	4.04	5.54	6.83	9.33	9.28	9.54	6.25	2.33	4.09	3.08
6.62	8.7	6.3	4.58	6.21	9.47	9.34	8.06	4.88	5.71	3.06	8.17	4.13	4.09	5.56	6.95	9.68	9.16	9.58	6.09	2.44	4.16	3.06
6.45	8.76	6.25	4.36	6.75	9.58	9.52	7.38	4.72	5.95	3.1	8.16	3.94	4.37	5.92	6.91	9.48	9.14	9.64	6.09	2.19	4.16	3.23
6.54	8.59	6.42	5.04	6.01	9.04	9.22	7.91	4.81	5.46	2.78	8.12	3.9	4.13	5.7	6.94	9.48	9.07	9.62	5.92	2.1	4.13	3
6.87	8.67	6.38	4.84	5.95	9.32	9.33	7.82	4.73	5.72	2.42	8.12	4.18	4.04	5.73	6.86	9.45	9.32	9.62	6.15	2.48	4.33	3.09
6.71	8.65	6.3	4.56	6.45	9.25	9.19	8.03	4.8	5.77	2.52	8.18	4.18	4.28	5.67	6.88	9.38	9.28	9.67	5.99	2.4	4.29	3.25
6.63	8.66	6.26	4.67	6.05	9.33	9.32	7.61	4.69	5.95	2.12	8.12	4.11	4.22	5.83	7.09	9.71	9.18	9.57	6.47	1.88	3.98	3.25
6.72	8.63	6.35	4.74	6.02	9.28	9.18	7.83	4.83	5.69	3.05	8.16	4.29	4.12	5.75	6.78	9.41	9.25	9.53	6.01	2.38	4.08	3.26
6.6	8.65	6.22	4.54	6.56	9.47	9.23	7.46	5	5.95	3.01	8.32	4.15	4.17	5.42	6.93	9.45	9.26	9.67	6.16	2.47	4.08	3.07
6.69	8.7	6.44	4.53	5.86	9.53	9.27	7.74	4.92	5.92	2.52	8.05	4.13	4.38	5.78	6.82	9.52	9.31	9.45	6.13	2.2	4.16	3.24
6.47	8.73	6.48	4.54	6.1	9.41	9.11	7.92	4.75	5.84	2.62	7.94	4.2	4.1	5.97	6.82	9.53	9.39	9.54	5.97	2.11	4.09	3.17
6.59	8.73	6.41	4.67	6.62	9.37	9.31	7.49	4.61	5.62	2.31	8.19	4.09	4.2	5.71	6.85	9.26	9.13	9.54	6	2.83	4.32	3.03
6.87	8.72	6.45	4.48	6.32	9.41	9.28	7.73	4.84	5.54	3.1	8.27	4.21	4.3	5.51	6.9	9.46	9.44	9.83	6.26	2.83	4.19	3.29
6.46	8.55	6.36	4.66	6.15	9.21	9.4	7.77	4.86	5.49	2.77	8.07	3.84	4.23	5.77	7.2	9.77	9.21	9.56	5.92	2.11	4.04	3.12
6.78	8.78	6.51	4.68	6.34	9.21	9.04	7.96	4.8	5.94	2.71	8.17	4.02	4.32	5.69	6.97	9.54	9.41	9.51	6.11	2.21	4.08	3.45
6.75	8.45	6.43	5	6.26	9.18	9.02	8.09	4.73	5.44	2.6	8.48	3.94	3.82	5.75	7.11	9.53	9.05	9.69	5.85	2.3	3.65	3.25
6.83	8.62	6.39	4.79	6.3	9.33	9.25	7.74	4.74	5.71	2.84	8.24	4.13	4.15	5.84	6.88	9.41	9.33	9.59	6.33	1.85	3.96	3.14
6.58	8.71	6.52	4.89	6.08	9.51	9.47	7.48	4.55	5.38	3.03	8.37	4.04	4.16	6.06	7.19	9.77	9.2	9.52	6.76	2.17	4.25	3.25
6.73	8.66	6.3	4.59	6.21	9.43	9.42	7.43	4.71	5.41	2.57	8.23	3.62	4.19	5.68	7.02	9.38	9.26	9.68	6.12	2.09	4.24	3.18
6.66	8.59	6.25	4.83	6.32	9.37	9.36	7.62	4.72	5.51	2.85	8.18	4.16	4.36	5.5	6.9	9.42	9.33	9.5	6.25	1.9	4.33	3.06
7.17	8.61	6.33	4.22	5.92	9.78	9.37	7.22	4.67	5.57	2.98	8.39	3.84	4.16	5.57	7.25	9.67	9.4	9.26	6.56	2.3	4.12	3.07
6.75	8.79	6.44	4.59	6.51	9.48	9.32	7.62	4.64	5.66	2.31	8.11	4.22	3.99	5.69	7.13	9.48	9.28	9.72	6.32	2.48	4.08	3.05
6.54	8.67	6.26	5.11	5.92	9.38	9.35	7.83	4.67	5.57	2.77	8.16	4.08	4.21	5.7	6.75	9.52	9.14	9.56	5.97	2.5	4.11	3.18
6.75	8.54	6.38	4.4	6.18	9.34	9.33	7.5	4.73	5.32	2.43	8.3	4.2	4.36	5.62	6.96	9.43	9.17	9.52	6.14	2.17	4.24	3.24
6.71	8.68	6.42	4.57	6.36	9.35	9.16	8.04	4.8	5.62	3.15	8.16	4.21	4.15	5.74	6.88	9.38	9.41	9.65	6.06	2.44	4.2	3.32
6.77	8.72	6.24	4.86	6.13	9.19	9.22	7.47	4.79	5.58	3	8.48	3.97	3.96	5.23	6.9	9.67	9.16	9.56	6.17	2.5	4.08	2.79
6.62	8.78	6.39	4.39	6.13	9.39	9.34	7.87	4.91	5.28	3.04	8.43	4.14	4.23	5.46	7.21	9.45	9.29	9.61	6	2.62	3.95	2.91
6.54	8.74	6.3	4.67	5.81	9.58	9.18	7.12	4.66	5.32	2.81	8.04	4.02	4.21	5.52	6.99	9.23	9.32	9.47	6.34	2.33	4.25	3.18
6.76	8.6	6.24	4.88	6.41	9.39	9.06	7.53	4.88	5.55	2.77	8.18	3.93	4.22	5.58	6.83	9.34	9.17	9.53	6.05	2.13	4.11	3.27
6.71	8.7	6.47	4.94	6.02	9.25	9.13	7.93	4.8	5.93	2.99	8.25	4.27	4.42	5.52	7.04	9.27	9.35	9.57	6.14	2.83	4.05	3.39
6.74	8.76	6.3	4.49	6.71	9.52	9.52	7.68	4.87	5.75	3.12	8.17	4.24	4.37	5.24	6.94	9.19	9.38	9.76	6.21	2.2	4.23	2.66
6.65	8.57	6.43	4.66	6.48	9.35	9.16	7.92	4.77	5.75	2.91	8.2	4.34	4.08	5.67	6.71	9.37	9.31	9.56	5.77	2.48	4.11	3.04
6.61	8.67	6.51	4.49	6	9.35	9.13	7.45	4.91	5.54	3.36	8.28	4.1	4.2	5.71	6.95	9.45	9.41	9.52	5.82	2.25	4.13	3.37
6.71	8.68	6.21	4.8	6.44	9.44	9.29	7.74	4.77	5.56	2.84	8.37	4.02	4.02	5.38	7.15	9.58	9.21	9.69	6.2	2.14	4.13	3.03
6.65	8.62	6.41	5	6.37	9.26	9.16	7.82	4.85	5.56	3.46	8.35	3.98	4.26	5.5	6.83	9.51	9.37	9.66	5.93	2.18	4.2	3.04
6.48	8.52	6.56	4.75	6.38	9.06	9.18	7.62	4.69	6	2.42	8.27	4.13	4.33	5.42	6.64	9.38	9.17	9.62	5.73	2.65	4.11	3.41
6.89	8.79	6.58	5	6.37	9.2	9.71	7.33	4.67	5.55	3.32	8.14	4.19	4.41	5.82	6.98	9.38	9.35	9.64	6.24	3.4	4.14	3.43
6.53	8.46	6.35	4.48	6.67	8.89	9.09	7.77	4.67	5.72	3.1	8.21	4.17	4.32	5.5	6.92	9.53	9.22	9.56	5.87	2.38	4.05	2.99
6.47	8.64	6.55	4.45	6.36	9.16	9.17	7.62	4.61	5.44	3.17	8.56	4.36	4.03	5.65	6.85	9.54	9.04	9.64	5.29	2.04	3.91	3.47
6.67	8.73	6.45	4.91	6.18	9.21	9.18	7.72	4.92	5.52	2.54	7.83	4.14	4.18	5.65	6.89	9.45	9.22	9.54	5.72	2.25	4.22	3.25
6.89	8.7	6.28	4.83	6.35	9.28	9.28	7.64	5.05	5.25	2.63	8.38	4.04	4.15	5.49	6.91	9.39	9.2	9.66	6.1	2.24	4.26	3.4
6.82	8.53	6.41	4.67	6.54	9.36	9.3	7.67	4.81	5.68	3.07	8.18	4.07	4.43	5.58	6.82	9.36	9.2	9.57	5.83	2.29	3.74	3.14
6.52	8.55	6.39	4.33	6.88	9.36	9.24	7.43	4.41	6.72	2.55	7.63	3.9	4.41	5.69	7.09	9.69	9.19	9.5	6.03	2.27	4.18	3.12
6.85	8.86	6.32	4.76	6.26	9.29	9.21	7.56	4.72	5.44	2.91	8.21	4.24	4.09	5.71	7.01	9.38	9.31	9.65	6.26	2.23	4.23	2.99
6.74	8.66	6.41	4.5	6.48	9.21	9.29	7.9	4.86	5.69	1.9	8	4.17	4.23	5.64	6.67	9.22	9.26	9.49	6.11	2.44	4.23	3.09
6.8	8.77	6.12	4.55	6.15	9.35	9.36	7.57	4.74	5.53	2.97	8.19	3.87	4.24	5.67	6.96	9.34	9.11	9.58	6.38	2.51	4.11	3.02
6.58	8.85	6.43	4.79	6	9.63	9.24	7.43	4.85	5.38	3.08	8.4	4.17	4.16	5.76	7.04	9.41	9.29	9.47	6.05	2.36	3.98	2.9
6.8	8.59	6.36	4.64	6.32	9.55	9.31	7.73	4.72	5.5	2.85	8.16	3.92	4.3	5.61	6.9	9.49	9.28	9.57	6.22	1.86	4.36	3.52
6.63	8.73	6.28	5.1	5.95	9.23	9.19	7.96	4.72	5.45	2.76	7.99	4.22	4.13	5.65	6.92	9.41	9.26	9.6	6.28	2.54	4.27	3.31
6.67	8.7	6.33	4.72	6.22	9.24	9.3	7.83	4.88	5.3	2.81	8.29	4.22	4.2	5.62	6.79	9.5	9.24	9.5	6.14	2.47	4.16	3.12
6.61	8.69	6.36	4.72	5.92	9.47	8.96	7.59	4.89	5.1	2.96	8.12	4.29	4.29	5.52	6.67	9.32	9.24	9.45	6.12	2.09	4.22	3.46
6.35	8.71	6.39	4.54	6.28	9.38	9.15	7.64	4.73	5.56	1.7	8.03	4.19	3.92	5.79	6.99	9.43	9.23	9.49	6.23	1.92	4.29	3.36
6.79	8.61	6.33	4.72	6.4	9.3	9.46	7.48	4.57	5.28	3.45	8.12	4.29	4.39	5.6	7.07	9.38	9.17	9.63	6.19	2.47	4.11	3.73
6.52	8.77	6.26	4.77	6.11	9.34	9.4	7.64	4.8	5.17	2.55	8.39	4.3	4.21	5.62	7.11	9.32	9.13	9.63	6.09	2.47	4.47	3.32
6.51	8.63	6.57	4.34	6.36	9.22	9.49	7.55	4.72	5.92	2.54	8.21	3.75	4.35	5.3	7.29	9.38	9.33	9.69	6.26	2.61	4.17	3.07
6.77	8.7	6.4	4.6	6.35	9.22	9.18	7.91	4.9	5.07	2.75	8.4	4.21	4	5.69	6.96	9.4	9.3	9.63	5.94	2.29	4.05	2.96
6.63	8.77	6.28	4.71	6.38	9.78	9.03	7.29	4.86	5.87	3.34	8.13	3.84	4.18	5.49	6.99	9.38	9.33	9.62	6.43	2.48	4.01	3.6
6.76	8.62	6.49	4.6	6.32	9.46	9.55	7.92	4.46	5.72	2.43	8.05	3.42	4.42	5.47	6.19	9.62	9.26	9.55	5.53	2.29	4.25	3.2
6.63	8.56	6.21	4.91	6.25	9.28	9.16	7.84	4.96	5.33	3.32	8.47	4.13	4.2	5.47	6.75	9.45	9.28	9.64	5.78	2.17	4.11	3.06
6.78	8.71	6.47	4.53	6.15	9.29	9.29	7.71	4.86	5.17	2.48	8.27	4.17	3.94	5.73	6.89	9.41	9.16	9.62	6.02	2.01	4.2	3.5
6.42	8.64	6.52	5.05	5.98	9.21	9.25	7.54	4.79	5.72	2.83	8.23	3.94	4.38	5.74	7.08	9.31	9.44	9.55	6.29	2.4	4.07	2.96
6.62	8.61	6.24	5.1	6.11	9.32	9.53	7.78	4.57	5.22	2.95	8.52	3.83	4.09	5.47	6.92	9.49	9.11	9.67	6.26	2.26	4.16	3.14
6.69	8.71	6.43	4.91	5.75	9.32	9.39	7.81	4.71	5.28	3.1	8.38	4.04	4.15	5.63	6.97	9.57	9.11	9.55	6.33	2.2	3.94	3.29
6.79	8.7	6.48	5.27	6.43	9.21	9.25	8.02	4.75	5.2	3.15	8.51	4.28	4.33	5.41	6.95	9.37	9.29	9.62	6.11	2.44	4.09	3.06
6.65	8.73	6.31	5.09	5.96	9.54	9.29	7.55	4.69	5.71	2.72	8.24	4.09	4.15	5.7	6.9	9.39	9.23	9.59	6.24	2.36	4.3	3.61
6.48	8.74	6.49	4.3	6.29	8.99	9.01	7.81	4.8	5.52	2.33	8.15	4.08	3.83	5.68	7.01	9.25	9.24	9.53	5.82	2.44	4.36	2.81
6.76	8.9	6.5	4.41	6.21	9.28	9.23	7.95	5.09	5.66	2.73	8.22	3.98	4.43	5.69	6.98	9.43	9.39	9.56	6.22	2.76	3.98	3.27
6.67	8.76	6.43	4.8	5.77	9.33	9.13	7.62	4.94	5.57	2.63	8.4	4.53	4	5.63	7.14	9.6	9.27	9.51	5.68	2.21	4.05	3.1
6.64	8.69	6.36	4.69	5.65	9.39	9.23	7.71	4.73	4.83	2.99	8.49	3.97	4.39	5.7	6.89	9.34	9.29	9.5	6.18	2.02	4.17	3.18
6.76	8.81	6.18	4.75	6.67	9.41	9.39	7.45	4.88	5.36	2.86	8.28	3.82	4.25	5.63	6.74	9.32	9.29	9.5	5.93	2.26	4.05	3.16
6.51	8.73	6.34	4.68	6.24	9.58	9.32	7.63	4.98	5.42	3.08	8.3	4.07	4.23	5.4	6.99	9.35	9.29	9.61	6.04	1.62	4.38	3.75
6.62	8.72	6.34	4.23	6.71	9.64	8.88	7.81	4.91	6.04	2.03	7.88	3.89	4.16	5.82	6.83	9.36	9.37	9.55	5.94	1.93	4.28	3.1
6.78	8.67	6.33	4.93	6.17	9.52	9.18	7.5	4.75	5.61	3.1	8.29	3.92	4.07	5.41	7.23	9.54	9.15	9.62	6.12	2.25	4.2	2.74
6.76	8.68	6.27	4.8	6.2	9.29	9.19	7.84	4.72	5.76	2.41	8.23	4.25	4.11	5.63	6.9	9.38	9.05	9.51	6.21	2.45	4.24	3.58
6.51	8.69	6.31	4.66	5.96	9.94	9	7.15	5.07	5.16	3.18	8.33	3.96	4.04	5.51	6.94	9.13	9.49	9.41	5.9	2.43	3.87	2.95
6.55	8.72	6.43	4.57	6.22	9.31	9.14	7.73	4.77	5.25	3.32	8.24	4.28	4	5.73	6.9	9.46	9.33	9.59	5.97	2.12	4.23	3.04
6.58	8.66	6.36	4.83	6.63	9.37	9.37	7.71	4.52	5.52	2.92	8.17	4.26	4.13	5.63	6.94	9.27	9.31	9.61	6.13	2.15	4.22	3.55
6.74	8.71	6.63	4.34	6.63	9.35	9.12	7.62	4.91	5.69	2.7	8.13	4	4.17	5.54	6.88	9.35	9.34	9.53	6.07	2.31	4.12	3.36
6.48	8.76	6.38	4.68	5.83	9.35	9.44	7.79	4.95	5.24	2.81	8.55	4.04	4.33	5.71	7.24	9.53	9.2	9.47	6.24	2.17	3.86	3.34
6.36	8.75	6.28	4.49	5.85	9.4	9.17	7.58	5.09	5.59	2.12	8.36	3.73	4.08	5.76	7.07	9.37	9.16	9.44	5.8	2.22	4.17	3.31
6.65	8.63	6.24	4.69	6.2	9.27	9.35	7.32	4.46	5.69	2.63	7.84	3.92	4.11	5.78	6.96	9.62	9.21	9.43	5.85	2.66	4.25	3.59
6.78	8.67	6.51	4.61	6.4	9.47	9.31	7.94	4.5	5.59	2.78	7.96	4	4.23	5.49	6.84	9.38	9.35	9.43	5.88	2.18	4.42	3.41
6.53	8.69	6.34	5.15	5.71	9.37	9.2	7.57	4.79	5.31	3.03	8.36	4.2	4.02	5.73	6.96	9.48	9.17	9.64	5.93	2.12	4.02	2.87
6.57	8.64	6.15	4.79	7.26	9.21	9.42	8.64	4.6	5.93	1.47	8.13	4.1	4.12	5.42	6.78	9.41	9.35	9.68	6.08	1.58	4.33	3.13
6.83	8.49	6.46	5.05	6.64	8.88	9.33	7.89	4.8	5.28	2.9	8.04	4.11	4.12	5.49	6.93	9.22	9.13	9.51	6.31	2.21	4.51	3.45
6.64	8.61	6.42	4.54	6.08	9.34	9.17	7.43	4.93	5.32	2.84	8.39	4.14	4.01	5.58	7.13	9.49	9.28	9.54	6.11	1.82	3.88	3.28
6.63	8.52	6.51	4.61	6.28	9.07	9.08	7.68	4.62	5.79	2.46	7.57	4.4	4.21	5.74	6.81	9.31	9.23	9.46	5.61	2.64	4.27	3.19
6.69	8.62	6.18	4.61	7.06	9.11	9.37	7.73	4.79	5.95	2.66	7.99	4.36	4.3	5.64	6.89	9.47	9.2	9.72	5.8	2.47	4.32	3.46
6.55	8.68	6.35	4.44	5.87	9.43	9.37	7.44	4.62	5.43	2.94	8.36	4.05	4.25	5.74	7.06	9.32	9.31	9.63	6.2	2.3	4.19	3.14
6.84	8.63	6.26	4.84	6.46	9.32	9.33	7.68	4.75	5.45	3.04	8.25	4.21	4.17	5.54	7.1	9.61	9.2	9.57	6.14	2.17	4.23	2.72
6.64	8.74	6.39	4.77	6.43	9.07	9.21	8.16	4.89	5.84	2.35	7.92	4.04	4.32	5.58	6.92	9.49	9.23	9.6	6.42	2.88	4.32	3.09
6.5	8.79	6.36	5.04	6.21	9.33	9.26	7.81	4.79	5.7	2.65	8.39	4.3	4.22	5.78	6.87	9.25	9.12	9.5	6.21	2.12	4.11	3.42
6.56	8.73	6.29	4.49	6.07	9.43	9.05	7.56	4.82	5.66	2.72	8.1	4	4.26	5.6	6.84	9.44	9.36	9.46	5.79	2.14	4.07	2.96
6.58	8.84	6.39	4.94	6.05	9.42	9.19	7.71	4.87	5.7	2.81	8.31	4.02	4.14	5.67	6.92	9.6	9.33	9.56	6.13	2.13	4.36	2.77
6.55	8.69	6.41	4.73	5.83	9.51	9.23	7.46	4.71	5.04	2.92	8.22	4.1	4.2	5.75	6.83	9.38	9.27	9.61	6.11	2.13	4.48	3.03
6.77	8.65	6.41	4.95	6.49	9.31	9.29	8.01	4.76	5.63	2.45	8.09	4.2	4.27	5.59	7.04	9.52	9.27	9.62	6.06	1.99	4.1	3.03
6.63	8.69	6.38	4.47	6.45	9.39	9.13	7.67	4.92	5.61	3.13	8.3	3.88	4.15	5.63	6.91	9.35	9.24	9.53	6.15	2.12	4.11	3.15
6.73	8.8	6.39	4.7	6.6	9.51	9.21	7.8	4.86	5.77	2.52	8.18	4.25	4.4	5.47	6.67	9.37	9.37	9.54	6.05	2.12	4.25	3.21
6.78	8.71	6.35	4.55	6.29	9.51	9.12	7.79	4.91	5.47	2.83	8.05	4.11	4.36	5.26	6.91	9.6	9.19	9.55	6.36	2.62	4.23	3.13
6.64	8.86	6.39	4.12	6.39	9.45	9.34	7.55	4.93	5.77	2.62	8.12	4.19	4.25	5.62	6.94	9.4	9.29	9.46	6.18	2.07	4.13	3.42
6.56	8.67	6.34	4.46	6.29	9.08	9.3	7.65	4.64	5.56	2.74	8.25	3.94	4.2	5.79	7.09	9.66	9.18	9.6	6.17	2.15	4.21	2.84
6.35	8.6	6.59	4.95	6.1	9.22	9.23	8.04	4.33	5.4	2.58	8.29	4.54	4.06	5.34	6.87	9.37	9.31	9.56	5.96	1.82	3.98	3.62
6.83	8.72	6.47	4.9	6.02	9.63	9.22	7.71	4.93	5.25	2.56	8.3	3.91	4.34	5.29	6.76	9.36	9.41	9.5	6	2.67	4.44	3.07
6.64	8.72	6.46	4.63	6.03	9.05	8.98	7.96	5.16	5.22	1.88	8.34	4.2	4.09	5.65	6.89	9.43	9.24	9.47	5.45	2.09	3.92	3.17
6.69	8.69	6.54	4.69	6.6	9.41	9.32	7.59	4.53	5.83	2.92	8.04	4.13	4.3	5.6	6.79	9.22	9.1	10.6	5.98	2.48	4.16	3.31
6.75	8.77	6.42	4.83	6.21	9.22	9.1	7.55	4.89	5.59	3.1	8.12	3.98	4.19	5.79	6.83	9.55	9.44	9.63	5.78	2.44	4.29	3.13
6.66	8.68	6.31	4.78	6.06	9.23	9.51	7.87	4.57	5.85	3.01	8.27	4.2	4.04	6.08	6.97	9.52	9.29	9.59	6.19	2.33	4.16	3.1
6.55	8.76	6.4	5.14	6.24	9.34	9.31	7.87	4.89	5.16	2.7	8.29	4.1	4.21	5.67	7.08	9.45	9.34	9.55	6.08	2.26	4.3	3.33
6.59	8.51	6.31	5.02	6.43	9.38	9.39	7.7	4.63	5.46	2.58	8.24	4.2	3.92	5.48	6.96	9.27	9.27	9.62	6.19	2.17	4.18	3.12
6.74	8.71	6.43	4.67	6.19	9.17	9.04	7.72	4.91	5.31	3.25	8.14	4.29	4.17	5.46	6.8	9.28	9.3	9.49	5.93	2.07	4.17	3.13
6.6	8.58	6.6	4.3	6.07	9.19	8.96	7.89	4.83	6	2.9	7.92	4.22	4.12	5.72	6.76	9.35	9.31	9.48	5.92	2.3	4.1	3.15
6.62	8.67	6.38	5.03	6.33	9.37	9.18	7.73	4.71	5.85	2.98	7.97	4.12	4.26	5.53	6.88	9.46	9.31	9.52	6.15	2.25	4.24	3.23
6.76	8.64	6.49	4.74	6.2	9.34	9.47	7.71	4.92	5.26	2.64	8.41	4.02	4.2	5.62	6.8	9.43	9.2	9.55	5.89	2.3	4.32	3.19
6.72	8.76	6.36	4.87	5.98	9.17	9.05	7.88	4.97	5.58	2.37	8.27	4.13	4.26	5.64	6.9	9.63	9.44	9.55	6.12	2.55	3.93	3.4
6.64	8.77	6.48	4.8	5.84	9.33	9.32	7.68	4.96	5.7	2.76	8.03	4.18	4.27	5.74	6.95	9.48	9.22	9.6	5.87	2.25	4.04	3.31
6.72	8.6	6.49	4.89	6.02	9.12	9.28	7.28	4.67	5.62	3.22	8.02	4.22	4.23	6.06	7.01	9.4	9.32	9.74	5.72	2.67	4.28	2.74
6.38	8.73	6.2	4.72	6.19	9.41	9.24	7.84	4.6	5.89	2.85	7.96	3.9	3.92	5.81	6.83	9.58	9.21	9.66	6.05	1.78	4.19	3.03
6.71	8.61	6.29	4.67	6.1	9.1	9.04	7.72	4.8	5.63	2.66	7.88	4.19	3.99	5.5	6.68	9.27	9.27	9.49	6.01	2.52	4.17	3.06
6.45	8.79	6.78	5.2	5.71	9.25	9.1	7.66	4.76	5.23	4.08	7.98	3.8	3.92	5.78	6.88	9.19	9.31	9.45	5.83	1.53	4.04	3.44
6.48	8.69	6.45	4.55	5.91	9.49	9.05	7.71	4.76	5.79	2.77	8.04	3.74	4.47	5.65	6.84	9.57	9.38	9.64	6.02	2.1	4.07	2.9
6.87	8.86	6.39	4.91	6.32	9.33	9.04	7.54	4.82	5.37	2.64	8.24	4.12	4.2	5.46	6.97	9.25	9.25	9.6	6.39	2.27	4.32	3.26
6.79	8.85	6.29	4.22	6.28	9.34	9.24	7.39	5.14	5.56	2.81	8.41	4.01	4.13	5.36	7	9.48	9.2	9.46	6.12	1.87	4.06	3.16
6.66	8.72	6.46	4.72	6.02	9.21	9.07	8.04	4.75	5.83	2.78	8.13	4.15	4.35	5.69	6.89	9.56	9.34	9.42	6.08	2.28	4.17	3.36
